Geo_FIPS,Tavg 1980,Tavg 1981,Tavg 1982,Tavg 1983,Tavg 1984,Tavg 1985,Tavg 1986,Tavg 1987,Tavg 1988,Tavg 1989,Tavg 1990,Tavg 1991,Tavg 1992,Tavg 1993,Tavg 1994,Tavg 1995,Tavg 1996,Tavg 1997,Tavg 1998,Tavg 1999,Tavg 2000,Tavg 2001,Tavg 2002,Tavg 2003,Tavg 2004,Tavg 2005,Tavg 2006,Tavg 2007,Tavg 2008,Tavg 2009,Tavg 2010,Tavg 2011,Tavg 2012,Tavg 2013,Tavg 2014,Tavg 2015,Tavg 2016,Tavg 2017,Tavg 2018,Tavg 2019,Tavg 2020,FAF
06109,49.84166666666666,51.19166666666667,47.48333333333334,48.28333333333333,49.900000000000006,49.4,50.73333333333333,50.10833333333334,50.85833333333334,49.65833333333333,49.45833333333332,49.875,50.916666666666664,49.10833333333333,49.575,50.10833333333333,50.74999999999999,50.666666666666664,47.53333333333333,49.92499999999999,50.425,50.99166666666667,50.54166666666666,50.98333333333334,50.53333333333333,50.02500000000001,49.98333333333333,50.75833333333333,50.74166666666667,50.34166666666667,48.88333333333333,48.49166666666665,51.14166666666666,50.96666666666667,53.09166666666667,52.45833333333334,51.758333333333326,51.791666666666664,51.883333333333326,49.85833333333333,52.49999999999999,069
06111,57.041666666666664,58.06666666666666,56.04166666666666,57.43333333333331,58.35,56.59166666666667,57.88333333333333,56.89166666666667,57.69166666666667,57.45,57.55833333333334,57.23333333333333,58.85833333333334,57.81666666666667,57.36666666666667,58.31666666666666,58.76666666666666,58.991666666666674,56.275000000000006,57.01666666666666,57.99166666666667,57.65,57.51666666666667,58.775,57.95833333333334,58.17499999999999,58.1,58.01666666666666,58.63333333333333,57.95,56.825,56.975,58.91666666666668,59.35,61.01666666666666,60.69166666666666,59.650000000000006,60.30833333333333,59.53333333333333,57.69166666666669,59.54166666666668,061
06113,60.89166666666667,62.458333333333336,59.59166666666666,61.04166666666666,62,60.416666666666664,62.041666666666664,61.80000000000001,62.39166666666667,60.583333333333336,61.61666666666667,61.64166666666666,62.816666666666656,61.25833333333335,60.69999999999999,62.291666666666664,63.05,63.208333333333336,60.25,60.90833333333333,61.61666666666665,62.78333333333333,62.00833333333335,62.416666666666664,62.45,62.06666666666666,61.74999999999999,62.04999999999999,62.06666666666666,62.025,60.95833333333332,60.46666666666666,62.19166666666667,62.458333333333336,64.70833333333333,63.875,63.06666666666666,63.13333333333333,62.425,62.4,63.86666666666667,062
06115,60.03333333333333,61.19999999999999,58.25,59.4,60.833333333333336,59.475,61.06666666666667,60.833333333333336,61.37500000000001,59.7,59.925,60.458333333333336,61.74166666666667,59.75833333333333,59.86666666666667,60.675,61.57499999999999,61.42499999999999,58.458333333333336,59.81666666666667,60.19166666666666,61.46666666666667,60.92500000000001,60.89166666666666,61.14166666666666,60.53333333333333,60.54999999999999,60.66666666666666,60.90833333333334,60.758333333333326,59.45833333333332,59.06666666666666,61.14166666666666,61.54166666666666,63.375,62.96666666666667,61.741666666666674,62.28333333333334,61.98333333333333,60.883333333333326,62.99166666666665,062
08001,49.64166666666667,51.06666666666667,48.35833333333333,47.566666666666656,47.98333333333334,47.70000000000001,50.73333333333334,49.5,49.541666666666664,49.20833333333334,49.81666666666666,49.7,49.40833333333333,47.29999999999999,51.258333333333326,49.30833333333334,49.71666666666667,48.68333333333334,50.31666666666666,50.81666666666666,50.63333333333333,50.43333333333334,49.825,50.68333333333334,49.96666666666666,50.74166666666667,50.51666666666667,49.45000000000001,48.958333333333336,48.78333333333333,50.08333333333332,49.33333333333332,52.31666666666666,48.825,49.01666666666667,50.64166666666666,51.066666666666656,51.56666666666667,50.625,48.65833333333333,51.39166666666666,081
08003,43.14166666666667,43.96666666666667,41.35,41.4,39.633333333333326,41.64166666666667,42.900000000000006,41.03333333333334,40.791666666666664,42.68333333333334,42.3,40.708333333333336,40.30833333333333,40.95,43,43.48333333333334,43.63333333333333,41.525,42.93333333333334,43.75833333333333,44.475,43.48333333333334,43.20000000000001,44.56666666666666,42.483333333333334,44.26666666666667,43.875,42.94166666666666,41.474999999999994,42.73333333333334,43.69166666666667,43.25833333333333,44.93333333333333,41.375,43.825,44.974999999999994,44.00833333333333,45.5,45.28333333333333,42.26666666666666,44.75,089
08005,49.34166666666667,50.64166666666666,47.89166666666666,46.9,47.55,47.21666666666667,50.23333333333334,48.89166666666667,49.05000000000001,48.76666666666667,49.35833333333334,49.175,48.90833333333333,47.099999999999994,50.883333333333326,48.975,49.39166666666667,48.25833333333333,49.84166666666667,50.28333333333333,50.24166666666665,50.03333333333333,49.36666666666667,50.2,49.41666666666666,50.24166666666665,49.98333333333333,49.05000000000001,48.5,48.29166666666666,49.599999999999994,48.94166666666667,51.81666666666667,48.31666666666667,48.575,50.18333333333334,50.40833333333334,50.958333333333336,50.16666666666666,48.08333333333332,50.90833333333334,081
08007,43.416666666666664,44.508333333333326,41.39166666666666,42.35833333333333,42.025,42.641666666666666,43.6,42.88333333333333,42.90833333333334,43.88333333333335,42.791666666666664,42.4,42.9,42.608333333333334,43.89166666666667,43.89166666666667,44.01666666666666,43.21666666666667,43.724999999999994,44.025,44.80833333333334,44.36666666666667,44.099999999999994,44.84166666666667,43.291666666666664,44.28333333333333,44.01666666666667,44.333333333333336,42.75,43.25833333333333,43.71666666666667,43.508333333333326,45.68333333333333,43.46666666666667,44.78333333333334,45.166666666666664,44.96666666666667,46.25833333333333,45.69166666666667,43.49166666666667,45.958333333333336,089
08009,53.291666666666664,55.35833333333333,52.46666666666667,52.24166666666665,52.40833333333334,52.69166666666666,54.65833333333333,52.99166666666667,52.90833333333333,52.64166666666666,53.28333333333333,53.325,53.041666666666664,51.82499999999999,54.55833333333334,53.575,53.5,52.58333333333334,54.61666666666665,54.59166666666666,54.775,54.45833333333334,54.09166666666667,54.69166666666667,54.041666666666664,54.85,54.916666666666664,52.975,53.9,53.38333333333333,54.59166666666666,54.53333333333334,56.44166666666667,53.60833333333334,53.85,55.07499999999999,55.18333333333333,54.79166666666666,54.05,52.88333333333333,55.16666666666668,089
08011,53.04166666666668,54.99999999999999,52.15833333333333,52.19166666666666,52.13333333333333,51.883333333333326,54.95833333333334,53.06666666666666,52.933333333333344,53.05833333333334,53.35,53.675,52.95,51.675,54.80833333333334,53.55833333333334,53.65000000000001,52.57499999999999,54.39166666666666,54.83333333333334,54.99166666666667,54.325,54.325,54.88333333333333,53.89166666666667,54.85,54.73333333333334,52.3,53.708333333333336,53.06666666666667,54.7,53.69166666666667,56.50833333333333,53.94166666666666,53.73333333333334,55.64166666666667,55.76666666666668,55.50833333333333,54.883333333333326,53.258333333333326,55.12499999999999,089
