population_1980,pop_changes,income_per_capita_1980,income_changes,liv_avg,avg_ag,mat,mapcp,cluster,Geo_FIPS,FAF
0.003980423,0.1684451947064676,0.2230475600949138,0.2624531802429376,0.045694663,0.003565086,0.626213978,0.5015302350175456,1,01079,019
0.010147658,0.1926325454148833,0.3090890333230165,0.3183043371722617,0.014207612,0.000688311,0.7020416674941908,0.4711407060827128,1,01081,019
0.006098224,0.182237996,0.3030021665119157,0.3174292015262365,0.037020299,0.008515479,0.6245705149848068,0.5027731933040486,1,01083,019
0.001717913,0.1666920353074149,0.077065924,0.2262925753491791,0.065240853,0.003333268,0.7385007249111241,0.4662352556076189,1,01085,019
0.003533592,0.1652372799198752,0.1448467966573816,0.2300556586270871,0.018252789,0.002305435,0.7258098150980118,0.4633029727991283,1,01087,019
0.026288017,0.2165799689785955,0.4547611678530898,0.457905975,0.035604817,0.005679817,0.6259011737602035,0.5111374098397431,4,01089,019
0.003295264,0.165949035,0.2163416898792943,0.3195295270766968,0.042843902,0.000262315,0.7297571051220434,0.4772135759429201,1,01091,019
0.00396317,0.1675789344540253,0.2601877643660373,0.216018483,0.021766748,0.000118225,0.6396496593910751,0.5299694868619538,1,01093,019
0.008721836,0.1763900223559355,0.2885587537398122,0.2702768929184023,0.050696693,0.000467495,0.637405414,0.4978791881170439,1,01095,019
0.048758508,0.1816879118283509,0.3512844320643764,0.2756852312108376,0.031955579,0.00272564,0.7884600107247127,0.5707627826700026,1,01097,012
0.002974818,0.1671713162942063,0.2342927886103373,0.2098925333426681,0.0240236,0.000877664,0.7496574050167822,0.5138613884050075,1,01099,019
0.026297646,0.1760741326146412,0.406169401,0.3147687891623201,0.074980953,0.000784242,0.7370260769398821,0.4635021208118829,1,01101,019
0.012013088,0.1759904304327374,0.3797585886722377,0.3005390835579514,0.049050246,0.000458423,0.6335028102718913,0.4971764474283582,1,01103,019
0.001953165,0.165949322,0.094913855,0.092606854,0.028177661,0.000845912,0.7119123751266111,0.4738189034956199,1,01105,019
0.002818341,0.1672323730227868,0.1866295264623955,0.245825603,0.02363756,0.001091289,0.6959246092431134,0.4956313335362965,1,01107,019
0.00369689,0.1691403241280999,0.1919942226348911,0.2503062974761088,0.041566999,0.002668506,0.7344690274274593,0.4815650744744894,1,01109,019
0.0026303,0.1684044902207473,0.1774476426287011,0.2695767844015822,0.029969285,0.000218692,0.6448928521777125,0.4818832534833734,1,01111,019
0.006278909,0.1706762018357723,0.2259362426493345,0.2535793047922428,0.011010404,0.002751698,0.7322098865960961,0.4429967426710098,1,01113,019
0.005456263,0.1813230047134074,0.306922521,0.3035670528931984,0.020562433,0.001357512,0.6613572719509048,0.492802058,1,01115,011
0.008812246,0.2106554597471334,0.4383575776333436,0.4872755277067945,0.019420809,0.001761118,0.6790381521717544,0.4909158748434857,1,01117,011
0.002206739,0.1664065306047568,0.1796141545445166,0.1332656561767073,0.036413192,0.000694101,0.7200651426982588,0.4793080636632705,1,01119,019
0.009819054,0.169482586,0.2413081605282162,0.2499912486435397,0.027742128,0.00283875,0.6705080336040995,0.4833253597826312,1,01121,019
0.00511803,0.1681513771158808,0.2751470133085732,0.2686841460426366,0.014563957,0.000651926,0.6784324045202678,0.4786144792050562,1,01123,019
0.018340412,0.188084822,0.3138347260909934,0.2965834704379179,0.017916241,0.00090874,0.6955323628130526,0.4926624258059199,1,01125,019
0.009128144,0.166250306,0.2973279686371607,0.2594952217593727,0.016048728,0.000189401,0.6664763361204348,0.502242132,1,01127,011
0.002195104,0.1675038318113582,0.1997317651913752,0.3646340182728322,0.015098475,4.9606228843763735e-05,0.7579442314949055,0.5456106175648546,1,01129,019
0.001918793,0.1664380622486247,0.1013102238728979,0.1825007876220813,0.027293397,0.000116295,0.7406456674147485,0.479807078,1,01131,019
0.002881467,0.1681470773462624,0.2658619622407923,0.228760458,0.023340606,0.000202913,0.6296349625628092,0.5260139952982755,1,01133,019
0.00691445,0.173262943,0.071804395,0.1306227465257115,0.059308367,0.009547365,0.393716113,0.0866683,3,04001,049
0.011405232,0.1793256184000328,0.319405757,0.3028494416634578,0.093045671,0.067694358,0.6580951718933089,0.10709585,2,04003,049
0.009977137,0.186919012,0.3083668626844114,0.2978961739069555,0.061832478,0.001979617,0.4506712875613196,0.093283676,3,04005,049
0.004904579,0.1724488535237615,0.2959867945940369,0.2760877936080092,0.026406493,0.001541654,0.6202111179519775,0.1530212126969448,2,04007,049
0.003003038,0.1720693271921157,0.2043742907252656,0.179840375,0.032410909,0.036403444,0.6512978888204805,0.116185698,2,04009,049
0.001470892,0.1670864675070709,0.4049313937893324,0.2812860993453985,0.014430905,0.004997876,0.536766896,0.1324677643460963,2,04011,049
0.2017687350501765,1.0000000000000002,0.5234705457546682,0.391955753,0.26207864,0.2161978427660124,0.8867798057635395,0.053980557,2,04013,041
0.007416918,0.2121119350425204,0.4158671206024966,0.2855567612980011,0.034103442,0.018503123,0.6875732358840937,0.065018393,2,04015,049
0.008990256,0.1798662427667126,0.1901372124213349,0.1777925578464662,0.046951769,0.007465255,0.4321612281781896,0.07668343,3,04017,049
0.071021567,0.3129845302888672,0.4647683895594759,0.3259005145797598,0.045348216,0.031349592,0.8146163929216897,0.08302412,2,04019,042
0.012104969,0.2698744667927359,0.2755596822449189,0.2986137851366962,0.3292562945306422,0.2170645041181856,0.8438064785207838,0.081451537,2,04021,041
0.002681656,0.1751344896273791,0.2893840916125038,0.1970630447719396,0.021925371,0.002736835,0.6481698476693615,0.1420291580159363,2,04023,049
0.009059267,0.2147256216678577,0.3928608274012173,0.356162705,0.074205572,0.008619517,0.6142132231733236,0.1181909119834455,2,04025,049
0.012056287,0.2024357334933994,0.3135252243887341,0.2248398501767773,0.1462017071593196,0.1818299911538775,0.9297084467041372,0.013727479,2,04027,049
0.003178641,0.1658042762068808,0.3520066027029815,0.2789057303882101,0.005661433,0.2951288806499226,0.6797829238744021,0.4474695612563263,1,05001,050
0.003494673,0.1657687314447025,0.2642112864954091,0.2267476458851121,0.006781302,0.086877492,0.7115201286965501,0.4931477060209082,1,05003,050
0.003611162,0.1717316519514218,0.3178582482203652,0.2974060979451814,0.028091874,6.683329469709414e-05,0.5646014974876369,0.4051059719224192,0,05005,050
0.010392673,0.2236530900007711,0.3567522954709584,0.4466167255924668,0.1509748498731195,0.000488341,0.5643731008321583,0.4110140296341398,0,05007,050
0.00343168,0.1709273083814836,0.288042918,0.2509013897154059,0.090208108,0.000240503,0.5500585887072752,0.4022515170729362,0,05009,050
0.001791471,0.1667834770746317,0.1981842566800783,0.2339937690342002,0.007263451,0.000808273,0.6963118905284901,0.4887206685879491,1,05011,050
0.00075845,0.1673794251437341,0.1666150830496234,0.2727972835789547,0.005459728,7.962089259942623e-05,0.6887400448849083,0.4856235736309718,1,05013,050
0.002112451,0.1710422555559473,0.26782214,0.2840165225609969,0.099357599,0.000205374,0.5517467378999429,0.4047580351645031,0,05015,050
0.002325101,0.1655331040696173,0.149489322,0.2161059964294465,0.009063704,0.1557855628888274,0.7161526086870172,0.4903871025337579,1,05017,050
0.003065094,0.1673605061574134,0.2995976477870628,0.1957153358770609,0.022258372,0.001256562,0.6714911322515941,0.4847857785428317,1,05019,050
0.002702654,0.1659498950712887,0.2220158877540493,0.2303532047467357,0.010524719,0.204374188,0.5979325137534509,0.4296332242978888,1,05021,050
0.002206873,0.1699802124602164,0.2528628907458991,0.3048447509363951,0.039699486,0.000294935,0.6063335385593133,0.4552454899842283,1,05023,050
0.000997714,0.1676987547007231,0.22603941,0.2482759827773304,0.010754694,2.7987950125858915e-05,0.6828861393020992,0.4846324116824345,1,05025,050
0.003508849,0.1667760241406265,0.2975343031053337,0.2224769839325095,0.018083443,0.000165418,0.7011082202935396,0.4738372159565627,1,05027,050
0.002554067,0.1680413030136512,0.2526565562777261,0.2882346763748381,0.049363698,0.01210392,0.634798713,0.4502095632249159,1,05029,050
0.00840313,0.1807835269519592,0.3298256473743938,0.3078377148458011,0.010105354,0.2389852457177953,0.6222120712597569,0.4429692739795953,1,05031,050
0.004879435,0.175160575,0.2603940988342102,0.268036546,0.040095425,0.003326899,0.6120583503803306,0.4489826283417379,1,05033,050
0.006565518,0.1673223815334641,0.2372846383988445,0.2492211292750376,0.001758629,0.1421245479222228,0.6614516096999067,0.4701861690560613,1,05035,050
0.002678313,0.1665369569498466,0.2597750954296915,0.2636783701473728,0.006107854,0.2043844185484059,0.6482046036821517,0.4599174565822996,1,05037,050
0.001351728,0.1666679565975521,0.2997008150211492,0.1873140336752196,0.00488785,3.217005761592979e-07,0.6751355484498821,0.4872716951158377,1,05039,050
0.002588171,0.1652860106422164,0.2497678737233055,0.1583470437917877,0.005185701,0.1995569797025595,0.6928958709856806,0.4723516175625656,1,05041,050
0.002340749,0.1677440456073697,0.2724646652223253,0.2831413869149718,0.014255042,0.05489711,0.6977070961847832,0.4844767557644193,1,05043,050
0.006123234,0.1901759437062695,0.3024863303414835,0.2950957398396751,0.061598214,0.005372142,0.6428422474230898,0.4545198587193637,1,05045,050
0.001912106,0.1685257437239846,0.2106674920045393,0.1920922743025168,0.062004051,0.000818406,0.6092828345017977,0.4512899984205502,1,05047,050
0.001279508,0.1683096086378358,0.1681625915609202,0.1979906885567263,0.057747707,0.000325046,0.554105182,0.4188792316091389,1,05049,050
0.009378375,0.1758158597862326,0.3832662746311771,0.2789407358140511,0.012039846,0.000117935,0.6426535719250862,0.486163791,1,05051,050
0.001685146,0.1691394641741762,0.3128030537501289,0.349791718,0.016585938,0.000127152,0.6742517526960733,0.48106606,1,05053,050
0.004057191,0.1717858290486129,0.2580212524502218,0.2425000875135646,0.011048926,0.1434239608894454,0.6069442513554845,0.4366583421271298,1,05055,050
0.00310642,0.1670867541583788,0.253069225,0.2118353344768438,0.069216741,0.001284872,0.6825683700423034,0.4744003241305587,1,05057,050
0.003532254,0.1696058458521126,0.2910347673578871,0.2284979171771624,0.022502535,0.000481586,0.6637057853865865,0.4850398639384151,1,05059,050
0.001745464,0.1675878206445698,0.272155164,0.2281828683445934,0.054751768,0.00093306,0.6550614684911921,0.4928226598391708,1,05061,050
0.003977347,0.1697749701237674,0.2527597235118126,0.262085623,0.063662376,0.024323652,0.6052412067287641,0.4428983131934415,1,05063,050
0.001385565,0.1684535075943964,0.2209842154131847,0.199968495,0.042899993,0.000237222,0.5727443347699154,0.4242493607806601,1,05065,050
0.002840408,0.1662847037989038,0.2635922830908903,0.17019638,0.007572251,0.1762387708001137,0.6253649381342977,0.4403528811223707,1,05067,050
0.01207822,0.1611659713939194,0.292375941,0.2010186578919732,0.007095036,0.1824885765733908,0.6784721256777423,0.4651319298358058,1,05069,050
0.002275616,0.1702376253347012,0.2568864128752707,0.2094199600938145,0.037945806,0.001212747,0.5936972453377297,0.4575894849849266,1,05071,050
0.001311338,0.1666438778876894,0.1774476426287011,0.2251198935835054,0.037753294,0.016237644,0.7093950467716631,0.4606385097319285,1,05073,050
0.002412568,0.1670879007636104,0.2037552873207469,0.2190639549130115,0.025117959,0.1259602520922922,0.6007229250660365,0.4314118220669732,1,05075,050
0.002023647,0.1657578386950027,0.083049623,0.2043616760597892,0.003848692,0.1441284851512343,0.6682985442195785,0.4637310265736699,1,05077,050
0.001733427,0.1676167724266667,0.15629836,0.088301187,0.013182955,0.1125739050776125,0.6875235844372506,0.4744575505710053,1,05079,050
0.001811399,0.1671822090439061,0.3178582482203652,0.2862393671019008,0.040608031,0.005246872,0.6925781017258844,0.4598945660061209,1,05081,050
0.002639528,0.1680656683748218,0.202414113,0.2283753981867189,0.072364456,0.001153055,0.6309805167722587,0.440927435,1,05083,050
0.004561932,0.1787204974890779,0.288042918,0.3156089193825043,0.023449489,0.2022021305199717,0.6639887986335923,0.4530571509015454,1,05085,050
0.001466479,0.1690818472612904,0.1794078200763437,0.2340462771729617,0.084176637,0.000568445,0.542129253,0.4348889005885167,1,05087,050
0.001461263,0.1691483503647208,0.2370783039306715,0.2134105786396891,0.040217507,0.000183369,0.5608081269488191,0.3997037959442477,1,05089,050
0.004996325,0.1692908160647419,0.2874239141648612,0.2348864073931459,0.038316999,0.005945992,0.7147623681754088,0.451152655,1,05091,050
0.007905343,0.1624484493454174,0.2217063860517899,0.2634858403052473,0.002399425,0.2520799389901291,0.6360399992055771,0.4522285120438766,1,05093,050
0.001824773,0.1655867078641926,0.1702259362426493,0.268456611,0.001452471,0.1559994294318581,0.6689738038966456,0.4448348559381587,1,05095,050
0.000984741,0.1679848327059969,0.1966367481687815,0.2339062554695977,0.026115643,0.00044993,0.6273857520208143,0.503677371,1,05097,050
0.001429566,0.1668264747708151,0.2407923243577839,0.1660482374768089,0.026721017,7.190007877160308e-05,0.6834670612301642,0.4762727732619757,1,05099,050
0.000982735,0.167641998,0.094088517,0.2141281898694297,0.026201265,9.728225423057167e-05,0.5413348294969315,0.4410098406586991,1,05101,050
0.004030041,0.1656523510136993,0.277829361,0.192932405,0.009523653,1.4476525927168406e-05,0.6889883021191238,0.4758721881788487,1,05103,050
0.000917201,0.168524597,0.2206747137109254,0.232243498,0.020031463,0.005458036,0.6462284760977938,0.4578344141500386,1,05105,050
0.004595903,0.1628784263072518,0.158361704,0.196415444,0.004078667,0.2005406113842242,0.6772705606641379,0.4608491030327725,1,05107,050
0.001332737,0.167740606,0.2603940988342102,0.2537193264956068,0.031462552,0.000620367,0.6495451927469166,0.5043549321179962,1,05109,050
0.003560741,0.1667012081492673,0.2575054162797895,0.1931599397906675,0.003990735,0.2699675204664298,0.6360300689162083,0.4506582185180183,1,05111,050
0.00221998,0.1685005184088903,0.26782214,0.2533167640984352,0.048222074,0.00041731,0.6099531290341801,0.5072620352926902,1,05113,050
0.005164171,0.1747819085186749,0.3024863303414835,0.2624006721041761,0.050802276,0.004082573,0.6070187285257497,0.4477854512075923,1,05115,050
0.001301575,0.1670689817772897,0.2329516145672134,0.2988588231175832,0.00712583,0.1708168292895249,0.6639590077654861,0.4425641107812325,1,05117,050
0.045499623,0.182682019,0.4634272155163519,0.3790912591451675,0.014190785,0.021703015,0.6618140652618622,0.4647336338102967,1,05119,050
0.002196842,0.1679581741343632,0.2268647477561126,0.2400147022788532,0.044638743,0.054607386,0.581875236,0.4306655892835478,1,05121,050
0.004072437,0.1661003870079308,0.1794078200763437,0.1817131655406588,0.003909568,0.1526922188287101,0.6593861095112311,0.4612176413092493,1,05123,050
0.00705528,0.1870861292585277,0.3893531414422779,0.3601533237651836,0.013105169,0.000375811,0.6537457051498482,0.4825997285177665,1,05125,050
0.001240722,0.1678102620594922,0.1786856494377385,0.2042916652081072,0.035967349,9.651017284778936e-06,0.6220929077873328,0.4705867541391884,1,05127,050
0.001128647,0.1673708256044974,0.1158568038790879,0.1928098855322574,0.048486033,0.000116053,0.559939227,0.4266757618556017,1,05129,050
0.012673906,0.1769584518994806,0.4324770452904157,0.2942031014807295,0.040237303,0.000466916,0.638477885,0.4425251968017287,1,05131,050
0.001825843,0.1684704200215619,0.2636954503249768,0.2318234326320579,0.046727404,0.000611633,0.6690482810669104,0.4818237379853088,1,05133,050
0.001899,0.1683910176092765,0.2366656349943257,0.2052718171316553,0.039148471,0.00036365,0.5727294393358623,0.4337809967014679,1,05135,050
0.001152052,0.1686633363517716,0.1440214587846899,0.2003010466622326,0.041725374,0.000193985,0.5764979841512584,0.4401308425334375,1,05137,050
0.006441673,0.1649242566916598,0.3338491695037656,0.284786642,0.011393888,2.8309650702018217e-05,0.70332764,0.4846644584890846,1,05139,050
0.001731822,0.168566162,0.2195398741359744,0.2361816081492631,0.033852787,0.000323309,0.587600048,0.4595420511329691,1,05141,050
0.01338568,0.2065425867815336,0.3311668214175178,0.3253229250533833,0.1466360180532198,0.00072151,0.563141745,0.4309288309096029,0,05143,050
0.006744197,0.1756375626727253,0.2288249252037552,0.2443553750831378,0.07350938,0.041806084,0.6397092411272868,0.450715445,1,05145,050
0.001446284,0.1662826972397486,0.1991127617868565,0.2822312458431056,0.001988604,0.1660299247162745,0.6487060832952672,0.4421543694676339,1,05147,050
0.002222521,0.168903837,0.2227380583926544,0.2315083837994889,0.053144916,0.003689584,0.6403845008043539,0.45383543,1,05149,050
0.1477807891968739,0.3270797484004141,0.6081708449396472,0.6365036580670004,0.030167254,0.008301998,0.6017705705944273,0.1481890120656227,4,06001,064
9.214808692413294e-05,0.1676606300767738,0.5186216857526049,0.4382854342423075,0.00565098,0.003316733,0.2307997855057498,0.3103275412545409,3,06003,069
0.002528522,0.1732924683228806,0.4483647993397296,0.3838169916337032,0.024920062,0.010900824,0.5665825902166791,0.3074593520593506,0,06005,069
0.019184322,0.1904296301137518,0.4194779737955225,0.3327615780445969,0.029117816,0.2027566779731551,0.6133443228535679,0.3825724887321139,0,06007,069
0.002715226,0.1748429652472554,0.4652842257299082,0.3657191864739034,0.03194638,0.005977068,0.5769597426068996,0.2973577407916934,0,06009,069
0.001656124,0.1701367240743241,0.4784896316929742,0.2687366541813981,0.02435025,0.2594178004520923,0.6531101666302558,0.1946065224407763,2,06011,069
0.087730863,0.3085056036030923,0.7408439079748272,0.6181083067875521,0.037992949,0.027222431,0.6232448213540945,0.1493678767388253,4,06013,064
0.002381807,0.1703588788379385,0.3760445682451253,0.229180523,0.014573256,0.007651327,0.4287352783460113,0.684382447,0,06015,069
0.011422083,0.1976073788633072,0.5494686887444546,0.5548885077186965,0.013708289,0.00642584,0.4724434470020461,0.3939193473438919,4,06017,062
0.068771762,0.3039693466557395,0.4461982874239141,0.2417124654321419,0.5256620480446011,1,0.5158090206748626,0.153227228,2,06019,069
0.00280082,0.1695662879716238,0.4015268750644795,0.2135506003430531,0.081269984,0.2280682079855991,0.6232448213540945,0.2233616642364505,2,06021,069
0.014458289,0.1755507073264348,0.4382544103992572,0.3100430566737844,0.086976306,0.017869631,0.4760828980556494,0.5502070452615363,0,06023,069
0.012264389,0.1930028989046767,0.3267306303518002,0.1273322364966569,0.5561613511519226,0.4259163785677156,0.9604526225894222,0,2,06025,069
0.002338743,0.1676528904914608,0.4482616321056432,0.3752056568768159,0.022632615,0.02261214,0.6445254314710728,0.027267254,2,06027,069
0.053855274,0.3079211215863054,0.4485711338079026,0.2080197430601743,0.3707469049766336,0.7673682119811204,0.6689191873051182,0.05322059,2,06029,069
0.009807285,0.1898159096635602,0.3302383163107397,0.2117128154864003,0.3497991309338362,0.3920843514352317,0.7132926853488512,0.040534632,2,06031,069
0.004809087,0.1756432956988831,0.3765604044155575,0.3227850316799103,0.008383209,0.015803155,0.5505997894778655,0.3967806693662286,0,06033,069
0.002842414,0.1702052337369097,0.3883214691014133,0.1670108866874365,0.079630237,0.06185337,0.3063196361541979,0.1555139964428044,3,06035,069
0.9999999999999998,0.90238147,0.5840297121634168,0.392095775,0.023448389,0.026476794,0.664957002,0.1103119756627394,4,06037,061
0.00838668,0.1942466789296096,0.3836789435675229,0.2077747050792872,0.194556038,0.2900315993607938,0.5308186530555502,0.181476488,2,06039,069
0.029712074,0.1782125513714975,0.9996904982977406,1,0.04428548,0.002508299,0.5242001151913568,0.3046987485722003,4,06041,064
0.001431037,0.1694232489689869,0.416176622,0.3190044456890818,0.032979421,0.002239277,0.5095529383726244,0.2665813611194407,0,06043,069
0.008871092,0.1734825181400114,0.4298978644382543,0.3248853572303707,0.032069361,0.025602991,0.5088578181168201,0.4566555494768358,0,06045,069
0.017941727,0.2075163412744345,0.3739812235633963,0.2175587216018482,0.601746331,0.482436596,0.6756817143651569,0.075781541,2,06047,069
0.00109695,0.1677125139635018,0.4045187248529866,0.2456505758392551,0.089726982,0.1345693455510065,0.2983803698039765,0.1383849782882884,3,06049,069
0.001092537,0.1693105950049863,0.6136387083462291,0.4118913431581895,0.008510289,0.028008796,0.2393447995074579,0.1152242933106869,3,06051,069
0.038789931,0.2085001285631116,0.500670587,0.3438758007491161,0.1368164302697384,0.2522743104782445,0.5875156402057556,0.1620904589789429,2,06053,069
0.013212484,0.1789291796412215,0.6046631589807077,0.5850981902194841,0.012638354,0.0510423,0.606735715,0.2668606261488208,4,06055,064
0.006852528,0.1813367639761861,0.5017022593624265,0.5004725732488536,0.008010166,0.006307326,0.4344650553117121,0.4521758637186657,4,06057,062
0.2584293766496212,0.5224128357869252,0.7144330960486949,0.4988623236601673,0.007877757,0.008683985,0.7229747174832676,0.09079547,4,06059,061
0.015626256,0.2463435475793873,0.5699989683276592,0.5754191899744461,0.027195212,0.028172478,0.4672945919644097,0.4093201269969166,4,06061,062
0.002264516,0.1680739812627506,0.4348498916744042,0.3937585325725487,0.020607526,0.020501849,0.3197453873805883,0.3565390364440863,0,06063,069
0.088638435,0.6763623605047242,0.4987104095739192,0.3055448594532152,0.1922193982126752,0.1661785503824601,0.8253212448610755,0.045536223,2,06065,061
0.1047162032848318,0.3839404751360089,0.5476116785308986,0.3701473728427906,0.1131835697302615,0.10666671,0.6693561200373382,0.1529662753141158,2,06067,062
0.003289647,0.1781176697885861,0.3678943567522955,0.3964889557881471,0.062974502,0.026686414,0.5948094377470162,0.1270724555407784,2,06069,064
0.1196464669768138,0.5309779768666661,0.4588878572165479,0.2508488815766443,0.313191768,0.030381402,0.7823330221842667,0.032440525,2,06071,061
0.2489520328416316,0.5867626145924435,0.5486433508717632,0.4690201981307102,0.041842256,0.056530448,0.6931391630752125,0.094119182,2,06073,063
0.046399571,0.2835282418901328,0.4512534818941504,0.2963559351699513,0.3048700500122981,0.4777436925293984,0.6666501161843853,0.1059192740940482,2,06077,069
0.020733587,0.2040710792049095,0.4545548333849169,0.4665873210347603,0.1202549807329671,0.075807197,0.606447737,0.1266444017662368,2,06079,069
0.07849586,0.2187510659845512,0.827813886,0.8542024013722127,0.005676894,0.003631485,0.5441848225457288,0.2393850675615355,4,06081,064
0.039893301,0.2095515655604506,0.5946559372743216,0.4332796583470438,0.085020907,0.1015464597076784,0.5855047566086079,0.1415644793195089,4,06083,069
0.1731505350674292,0.3480348189610668,0.7093779015784587,0.7841040361255995,0.038497171,0.020267136,0.5817362117932116,0.190408391,4,06085,064
0.025107746,0.1920165317542286,0.5730939853502528,0.5443518745405538,0.005222596,0.022068209,0.5532213858711844,0.2809062836920667,4,06087,064
0.015421364,0.1858601216146839,0.4280408542246982,0.3374172996814506,0.056017873,0.042931392,0.5035202875811803,0.372395339,0,06089,069
