"","Pop_change_all","Income_change_all","Ag_change_all","Livstk_change_all","Avg_Rain_all","Avg_Temp_all","cluster_all","Water_change_all"
"8499",148540.5,2392.5,-507,-2000,37.604,66.3216666666667,7,-236.23
"8500",1461,2715,-3992,17000,25.426,64.4366666666667,7,-21.42
"8502",-131.5,4223,-43761,4000,19.508,60.98,7,24.01
"8505",1995,2483.5,-2642,4000,23.746,65.0533333333333,7,13.89
"8506",83716,2951,222,-5000,32.696,68.2166666666667,7,-269.82
"8510",-80.5,4419,1590,1000,15.428,65.6116666666667,7,5.03
"8511",179.5,2642.5,4187,-3000,23.106,69.1733333333333,7,-9.28
"8512",1616,2259.5,-1806,-1000,19.082,68.3266666666667,7,-4.28
"8514",862.5,2883.5,471,-7000,38.408,70.6833333333333,7,37.85
"8517",-202,2831,-1360,2000,12.442,66.0733333333333,7,-5.36
"8518",1288,4040,0,-18000,38.5,68.58,7,-1.39
"8519",23614.5,1702,-2522,-5000,22.162,72.8666666666667,7,-45.31
"8522",-344,2936,-3773,8000,29.856,63.7616666666667,7,28.87
"8523",-519.5,1698,195,-13000,27.01,63.53,7,2.67
"8524",843.5,689.5,2623,0,26.392,74.3216666666667,7,6.65
"8525",70874,2558,317,8000,34.832,67.57,7,10.04
"8526",4428,3948,-1025,-2000,29.934,70.0133333333333,7,-0.100000000000001
"8528",4630.5,3173,314,-6000,35.986,64.9183333333333,7,55.62
"8530",192,2716.5,-10641,-4000,16.852,60.3,7,80.63
"8532",713.5,1714.5,-211,-7000,22.3,74.1583333333333,7,1.76
"8533",29,73,3267,17000,20.084,71.0466666666667,7,-13.68
"8927",287,3332.5,458,800,17.138,60.8433333333333,7,-8.51
"8928",1137,2117,9760,-2300,14.486,62.1183333333333,7,14.34
"8930",330684.5,3637,-12657,10000,7.682,71.66,7,104.61
"8933",37007,2827,-2396,3500,11.338,68.615,7,-5.38
"8934",59131,2819,8598,-25000,10.774,69.76,7,-109.47
"9025",6264,834.5,1056,-60000,2.576,75.045,7,749.08
"9048",78622.5,2267.5,417,-80000,4.912,67.535,7,-202.04
"9131",11929,2540,-356,-6500,53.184,70.0083333333333,7,-8.15
"9135",26709,3028,-2883,-2500,49.338,73.5233333333333,7,346.89
"9136",104067,2716,-1146,-200,58.506,76.285,7,-617.03
"9138",13270.5,3168.5,-2077,5500,52.198,74.69,7,-36.18
"9139",3626,2811.5,206,1200,53.24,71.57,7,87.76
"9140",14609,2582.5,-274,400,51.732,70.1216666666667,7,-1.15
"9141",31207,4869.5,10908,500,51.444,75.83,7,-55.31
"9142",1967,2601.5,-1912,11000,56.732,68.92,7,-4.24
"9143",1407,1102,9958,-10000,53.798,73.77,7,-20.03
"9144",272,1422.5,-149,-3500,59.358,69.9016666666667,7,1.25
"9145",46901.5,3189.5,1220,1300,51.614,69.8666666666667,7,41.74
"9147",10524,3891.5,-528,-800,50.884,71.34,7,1.69
"9149",781,2233,-1672,-5500,57.18,69.715,7,6.82
"9150",580,2128,-22730,7000,50.714,74.65,7,-29.72
"9153",-247,2756.5,10713,-16000,53.934,73.3816666666667,7,-13.12
"9154",1221,2694,-9809,8000,48.916,75.2533333333333,7,-35.82
"9155",10181.5,1872.5,-702,800,55.178,72.19,7,-7.74
"9156",2883.5,4200,11492,15000,52.992,73.8266666666667,7,-14.75
"9157",125561,3277,-265,-29500,55.78,73.425,7,-95.27
"9159",10723,3178,-4776,-1000,49.046,73.5466666666667,7,-77.01
"9163",32222,2051.5,4447,2000,49.032,72.3366666666667,7,1.45999999999999
"9164",75202.5,2686.5,-3113,-2200,50.73,75.54,7,-2.86999999999989
"9166",282,2034.5,7171,-3500,54.266,70.7966666666667,7,-13.22
"9169",37614,3537,6419,-4500,54.472,73.5966666666667,7,-22.28
"9170",16688.5,2303,12,-500,52.68,71.2366666666667,7,-8.23
"9171",8049,3993,-5970,15500,47.362,74.785,7,53.02
"9172",7331.5,4349,53,-1300,52.39,69.2233333333333,7,-1.11
"9174",864,1734.5,3770,35000,49.878,73.8533333333333,7,-42.08
"9175",128845,2959.5,-1334,7500,50.024,73.2866666666667,7,7.71000000000001
"9176",52567.5,1805,7343,-9000,51.212,73.7066666666667,7,-30.39
"9177",91350.5,3673.5,7988,5300,54.144,75.38,7,634.07
"9178",41685.5,2667,-3030,-4000,56.718,72.5583333333333,7,192.42
"9180",57809.5,1969.5,8734,-7000,53.718,73.6316666666667,7,-79.78
"9181",-465.5,1927.5,1220,200,51.504,70.8633333333333,7,-4.14
"9182",37393,3703,2790,-1600,51.712,70.4933333333333,7,20.57
"9183",25627.5,2565,-11034,18000,48.806,74.1483333333333,7,357.66
"9185",25783,5678.5,3218,-1400,53.568,74.1266666666667,7,1.26
"9186",24682.5,3110.5,-8,-2600,49.874,73.0433333333333,7,-4.79000000000001
"9187",22023.5,5849.5,-1100,9000,50.964,71.9566666666667,7,4.02
"9191",25027,2545.5,236,-1700,50.276,72.2783333333333,7,-128.1
"9214",2333.5,3713.5,-8,-100,51.956,68.65,7,-0.970000000000001
"9219",16610.5,3854.5,659,-300,45.098,67.565,7,-106.99
"9256",3688,2967.5,41,-300,48.682,68.3083333333333,7,-21.12
"10503",166672.5,2114.5,14,-2500,6,65.4033333333333,7,-9
"10541",2600,3589.5,-11729,-6000,12.692,62.805,7,-30.33
"10861",114,3040.5,7042,-45000,30.112,61.6466666666667,7,8.23999999999999
"10863",693.5,3509.5,461,0,38.038,62.9766666666667,7,-389.4
"10867",17679,3329,1241,-8000,37.63,61.4683333333333,7,-13.87
"10870",-223.5,2418,-47,-12000,28.196,63.7733333333333,7,-4.85
"10872",1295.5,2492.5,307,-6500,35.312,60.3766666666667,7,-196.19
"10878",163.5,2355,905,-17000,35.582,61.985,7,-34.7
"10879",1885,4694,-1674,-10000,34.134,61.9433333333333,7,1.88
"10881",-196,3857.5,715,-7500,22.796,62.105,7,3.96
"10882",-106,5230,-755,-3500,22.554,62.585,7,-1.72
"10886",-789,2631,36775,-19000,22.276,63.01,7,-4.41
"10887",-175.5,3855.5,602,-10000,35.322,63.7783333333333,7,3.28
"10891",-362,1467,-2100,-21000,26.106,62.1283333333333,7,-4.03
"10894",556.5,2759.5,-342,-13000,36.074,60.9683333333333,7,-16.62
"10895",3812,5024.5,-509,-9000,33.448,61.1016666666667,7,-3.51
"10896",411,1224.5,60,-20500,39.278,63.725,7,-0.69
"10897",3407,5127,-1281,-15000,36.93,61.7,7,-3.15
"10901",611.5,3290.5,752,2500,40.108,63.58,7,-1.9
"10903",389.5,3604.5,237,-3000,38.026,62.1633333333333,7,-9.5
"10908",44322.5,3221,-931,-5000,36.918,61.395,7,-6.75
"10912",-81,2827,249,-7000,30.944,60.125,7,-10.15
"10913",3112.5,2567.5,307,-12000,32.09,60.6383333333333,7,-5.81
"10915",870.5,2951,-448,-9000,40.466,61.66,7,-125.15
"10916",1880,2791,-163,-17000,38.722,61.2066666666667,7,-9.86
"10919",3504,3836,146,-10000,39.23,60.16,7,-4.73
"10920",-300,1851.5,212,-11000,40.102,61.0733333333333,7,-332.31
"10924",-403.5,2545,22371,0,23.418,63.545,7,7.15
"10926",5016,3339,5471,-12500,41.788,60.9833333333333,7,20.73
"11039",17091,4169.5,-1172,-600,47.018,67.015,7,-5.43
"11042",32554.5,6870,-933,-400,51.298,66.26,7,-34.33
"11236",2089.5,1306,7831,-500,12.472,63.7,7,7.5
"11239",-150.5,5337.5,-7,5000,27.166,65.22,7,1.47
"11241",3072.5,3462,-1579,-14000,23.106,71.2433333333333,7,-5.01000000000001
"11244",1252.5,4372,615,-2200,26.022,67.5766666666667,7,-0.85
"11245",7275,2777.5,463,-19000,34.996,69.01,7,82.01
"11246",-117.5,1663,1424,-7000,23.306,65.22,7,-0.0299999999999994
"11247",356.5,2190,395,-14500,24.916,71.6516666666667,7,-3.5
"11248",30505.5,2224.5,-779,-15000,32.042,67.5666666666667,7,-54.75
"11249",164387,2544,-1000,-2000,27.414,69.9766666666667,7,-334.16
"11250",824,6863.5,80,-5600,29.838,67.5683333333333,7,0.58
"11251",44.5,-3752,-2744,-5900,16.406,64.2866666666667,7,0.0899999999999999
"11252",180.5,3574,710,-10000,33.916,66.4433333333333,7,-1.7
"11254",33770,3954,-391,7000,43.3,70.495,7,-85.4699999999999
"11255",20472,3830.5,4768,-3000,40.82,68.3066666666667,7,-0.689999999999998
"11256",130,3059.5,4261,500,11.546,66.7033333333333,7,-0.44
"11258",-124.5,544.5,-153,3000,21.06,74.1566666666667,7,-1.18
"11259",-197,3201.5,590,-17000,27.448,66.0266666666667,7,-8.09
"11260",589.5,5501.5,-1657,-17000,38.716,68.5633333333333,7,-11.52
"11261",2666.5,3209.5,1733,-9000,27.75,67.3316666666667,7,-9.03
"11262",2700.5,3827,32,-7000,31.802,69.3233333333333,7,7.67
"11263",175,2909,-3516,-2600,32.43,71.595,7,-32.24
"11264",250.5,2123,-476,-11500,26.232,65.04,7,-1.06
"11265",14284.5,2276,-11306,1100,24.91,74.9233333333333,7,-88.43
"11272",52,3517.5,-579,-5700,21.316,63.1883333333333,7,1.26
"11273",-239,3326,-1434,-16000,31.278,64.8333333333333,7,4.23
"11275",-1.5,4324.5,-218,-10300,18.418,65.3483333333333,7,-28.75
"11276",-288,6254.5,-313,-12000,26.284,65.7383333333333,7,-49.87
"11278",-35,2373,-1532,-8000,22.322,61.5066666666667,7,-9.82
"11280",23042.5,4040,-149,900,32.536,68.75,7,-21.07
"11281",-133,4666.5,-713,-30000,29.954,65.845,7,-6.4
"11282",-514.5,2218,2121,-7800,24.216,65.7133333333333,7,-2.71
"11283",1056,4240,581,-12000,39.854,64.32,7,-1.4
"11284",747,1770.5,952,-1000,31.982,66.7366666666667,7,-2.08
"11285",3,3206.5,-594,-10300,19.122,63.6683333333333,7,2.01
"11287",-176.5,-269.5,-75,-4900,17.296,66.0233333333333,7,0.94
"11288",-227,3112.5,-25258,-4200,18.858,61.7666666666667,7,-32.85
"11289",-148.5,146.5,-265,1700,11.054,63.2816666666667,7,6.27
"11291",150810,3709.5,-951,2500,36.988,66.6516666666667,7,112.2
"11292",-502,2910.5,-6320,-7600,14.48,63.0883333333333,7,-23.11
"11295",116803,4980,-402,-2500,35.78,65.61,7,-128.44
"11296",96,3669.5,2851,-17000,29.942,70.5533333333333,7,5.47
"11297",-129.5,3554,-4536,1500,19.384,63.0483333333333,7,-0.73
"11298",162,1101.5,-1246,-10600,19.67,72.2233333333333,7,6.13
"11301",-135.5,4022.5,-7068,-24000,28.73,65.1533333333333,7,-4.32
"11302",14526,3325.5,110,-3400,11.728,65.3333333333333,7,11.37
"11303",-42.5,-5227,-658,-9700,20.536,66.3966666666667,7,-0.25
"11304",17991,4141.5,1983,0,38.026,66.6983333333333,7,-4.12
"11305",32317.5,2861,6715,-2200,9.224,64.6166666666667,7,-28.2
"11306",2542,3631.5,1973,-40000,33.808,65.4633333333333,7,-2.48
"11307",-259,4076,-1105,-24000,35.924,67.2283333333333,7,-1.47
"11309",536,1669,394,-30000,35.894,69.415,7,-9.01
"11310",-115,4894,7930,-18500,19.404,65.185,7,-1.18
"11312",-86,4650,-775,-3000,21.268,64.1616666666667,7,-0.49
"11313",124454.5,4295.5,-689,-10500,44.684,70.595,7,-105.02
"11316",1528.5,2500,-11894,3000,19.378,71.62,7,1.99
"11317",2209.5,96.5,-29971,-4500,13.172,62.1516666666667,7,5.84000000000003
"11318",25637,4285.5,683,200,46.628,70.4133333333333,7,-50.73
"11319",-88,769,765,-5200,17.764,63.7533333333333,7,5.57
"11320",1235.5,3308.5,904,-15000,25.078,66.1833333333333,7,-1.15
"11321",65,1979,14378,-800,14.97,64.7283333333333,7,-13.67
"11322",208.5,959,-609,-13000,27.59,71.3416666666667,7,-106.25
"11323",596.5,4798.5,-6288,-35000,30.62,69.9483333333333,7,27.06
"11325",7208,2957.5,-1214,-7000,39.822,64.3733333333333,7,5.92
"11328",20151,3594,236,-7000,28.694,69.54,7,-12.46
"11330",-199.5,1941.5,1896,-6000,19.62,62.7933333333333,7,-6.06
"11331",-19.5,2359,890,-11000,31.318,65.9716666666667,7,-0.6
"11333",-134,4629,-3576,-13000,21.844,63.565,7,5.86
"11335",364805,3335.5,1321,3000,46.322,70.0483333333333,7,-105.57
"11338",-65.5,2601.5,-12701,-12000,22.596,65,7,3.5
"11339",38194,3495,-399,-400,32.224,68.4433333333333,7,-6.3
"11342",62082,2168,-21158,-5000,21.938,75.0283333333333,7,-177.6
"11343",627.5,3192,277,-8000,36.778,66.7316666666667,7,-1.6
"11344",26.5,2280.5,-542,-1000,16.62,60.6016666666667,7,8.01000000000001
"11345",5104.5,2702,-75,-7000,34.544,65.85,7,-9.36
"11348",964,3849.5,2736,-500,15.086,64.9,7,4.03
"11349",623,891,-8431,-8900,10.004,62.5433333333333,7,-37.62
"11352",-60,-1198.5,210,-3000,18.864,65.0933333333333,7,1.65
"11353",-92,2135,446,-8000,31.426,65.1766666666667,7,-1.61
"11356",-47.5,555.5,32,-8800,13.188,62.3066666666667,7,-0.56
"11359",82.5,2386.5,-2351,-6000,22.646,73.14,7,-0.0800000000000001
"11360",11874,2310.5,1349,2000,35.064,66.28,7,-5.97
"11361",-141.5,881,1008,-11000,21.892,65.2583333333333,7,-2.95
"11362",333.5,5014.5,-189,-13000,25.672,70.6283333333333,7,11.88
"11363",15695,2619,350,-2000,39.436,65.95,7,-56.44
"11364",6988,5653,-188,-500,28.288,67.405,7,-0.880000000000001
"11365",75,-798.5,45,-16000,22.832,74.0733333333333,7,-0.38
"11367",1684.5,3453.5,-1079,-10500,23.422,65.97,7,-1.77
"11368",-96.5,4644,-6327,-3200,21.826,65.7716666666667,7,-13.47
"11369",59.5,6254,1050,-1000,19.592,69.5616666666667,7,1.64
"11370",-443,2220.5,-89,-10000,21.668,73.6366666666667,7,1.86
"11371",-14.5,1949,-10379,10500,21.436,64.77,7,0.139999999999997
"11374",737.5,3376,281,-9500,28.952,66.6866666666667,7,0.0899999999999999
"11375",421,1817.5,-4883,-13500,19.494,72.595,7,11
"11376",427.5,4036.5,-1659,-16000,34.408,70.1333333333333,7,0.479999999999999
"11377",337.5,2071,-152,-21000,38.19,68.6533333333333,7,3.6
"11380",97,2194,149,-11000,40.636,66.8216666666667,7,-10.87
"11382",334,1046,1694,-9000,23.172,71.96,7,1.81
"11383",1230,6236,-314,-500,25.8,67.6233333333333,7,28.42
"11384",19230,3024.5,11263,-6000,17.454,61.29,7,27.91
"11385",-51,3059.5,11502,-400,17.198,62.2583333333333,7,5.32
"11386",-125,2725.5,987,-8000,24.66,66.2883333333333,7,-3.19
"11387",12229,3051,-1277,-6000,36.316,67.02,7,-24.93
"11390",535,6273.5,-4901,-600,13.236,64.5016666666667,7,12.48
"11391",160,5320.5,960,-19000,24.382,66.5216666666667,7,0.48
"11392",72,1291.5,-7076,-12000,36.978,70.7133333333333,7,-127.31
"11393",2802.5,2550.5,1677,-1000,18.402,71.2483333333333,7,-17.76
"11394",2898,3298,-12046,-8000,23.182,70.105,7,-10.89
"11395",-52,2859,-382,0,22.64,65.4233333333333,7,1.68
"11396",19567.5,4761,-3344,-1100,12.87,65.3733333333333,7,-13.46
"11397",-68.5,3038,194,-28000,35.412,67.895,7,227.63
"11398",-5,3590.5,-195,-7000,27.918,66.22,7,1.23
"11399",-543,4796,-1207,-2000,17.162,65.1183333333333,7,2.33
"11400",-74.5,3329,874,-8000,37.284,64.4633333333333,7,-1.76
"11404",119.5,3660.5,166,-7000,19.654,62.71,7,2.04
"11406",996,1797,770,-9000,43.02,66.8866666666667,7,-45.48
"11408",-44.5,2865,193,-6100,19.832,64.69,7,3.14
"11409",13890.5,2760,748,900,23.85,73.0533333333333,7,-4.53
"11413",432.5,2961,3671,-4000,30.386,65.595,7,10.13
"11415",13144.5,3940.5,-518,5000,32.278,65.245,7,-6.81
"11417",162.5,3242,-1031,-4000,12.894,65.8166666666667,7,22.86
"11420",-447.5,26,1210,-4800,11.46,65.7733333333333,7,0.13
"11423",234,1049,-4010,-3200,16.896,64.94,7,12.71
"11424",75,3757,-92,-2500,23.59,66.6083333333333,7,-0.29
"11426",1138.5,4779,-2486,12000,10.76,66.0783333333333,7,17.18
"11427",-209.5,3127.5,-774,-10500,28.236,71.8533333333333,7,0.66
"11429",260,3066,677,-19000,39.028,67.3666666666667,7,664.89
"11431",-106,2067.5,1058,-7000,22.704,65.6483333333333,7,1.61
"11436",434.5,2974,-1470,-9500,25.656,72.285,7,-1.79
"11437",-9.5,2740,1117,-10000,26.416,66.8,7,1.46
"11438",-222.5,1365.5,-12,-7500,19.384,65.0583333333333,7,-0.00999999999999979
"11439",169.5,907,1767,-3500,18.206,64.3733333333333,7,7.59
"11444",379,3342,289,-300,35.674,66.18,7,63.5100000000002
"11445",2021.5,1443,-5135,5000,20.846,74.9883333333333,7,-12.08
"11447",57,3455.5,-211,-400,17.166,64.6516666666667,7,0.53
"11448",-11,-938.5,88,-3000,20.128,64.9333333333333,7,2.3
"11449",-232,1162.5,-926,-3500,18.722,65.525,7,-0.74
"11451",166926.5,3356,382,-800,33.808,66.5466666666667,7,-198.73
"11452",4022,2732.5,142,-22000,22.58,64.9433333333333,7,-0.92
"11453",26.5,3592.5,290,-2400,13.208,67.56,7,-0.47
"11454",-45,-629,6170,8900,15.104,61.48,7,-42.51
"11457",5322.5,3627.5,-11492,-28000,20.196,65.84,7,-5.68
"11458",135586,6834,161,-3700,33.844,68.5416666666667,7,-159.04
"11462",204,1441,6902,2000,13.044,66.1216666666667,7,7.7
"11463",307,1597,-16893,-6000,23.48,69.515,7,-17.29
"11464",465,2233.5,248,-5200,16.328,68.805,7,-1.73
"11466",3115.5,2639,4777,-6000,31.318,71.3033333333333,7,3.67999999999999
"11469",620,3077,3061,-1900,10.78,66.815,7,7.57
"11470",1163,3592.5,880,-19000,41.786,69.05,7,-3.41
"11471",17250.5,2442.5,724,-2000,19.064,73.205,7,0.140000000000001
"11474",589,1365.5,7263,-10000,26.644,64.59,7,-49.02
"11475",-460,1712,-1972,-10000,22.818,64.28,7,-12.89
"11476",-175,3722,-2128,-2800,24.304,74.485,7,-6.17
"11477",89361,4415.5,305,-4000,32.674,68.0266666666667,7,-25.48
"11478",4423,4411.5,-780,-12000,27.7,70.245,7,-4.57
"11480",4915,3309,1733,-9000,34.192,65.1566666666667,7,-53.37
"11482",453,2740,2339,-5300,14.398,60.8083333333333,7,-90.34
"11483",-168.5,2682,1634,-16500,27.222,65.4283333333333,7,-31.89
"11484",317,2336,-289,4500,17.652,74.75,7,-3.33
"11485",136,3279,14453,-25000,20.664,71.44,7,-5.16999999999999
