,population_1980,pop_changes,income_per_capita_1980,income_changes,liv_avg,avg_ag,mat,seasonality_t,mapcp,seasonality_p,cluster,Geo_FIPS
117,0.0013113381600741998,0.16664387788768947,0.1774476426287011,0.22511989358350543,0.037753293685080194,0.016237643561294864,0.7093950467716631,0.25884587718858576,0.4606385097319285,0.1403457394075586,4,05073
118,0.002412567982618918,0.16708790076361044,0.20375528732074694,0.2190639549130115,0.025117959334262523,0.12596025209229228,0.6007229250660365,0.35850325057856747,0.4314118220669732,0.12315038081281418,1,05075
119,0.0020236468842511697,0.16575783869500274,0.08304962343959554,0.20436167605978928,0.0038486923013855865,0.14412848515123433,0.6682985442195785,0.30808976007403854,0.4637310265736699,0.17461809514060722,4,05077
120,0.0017334272200634068,0.16761677242666673,0.156298359640978,0.08830118668393601,0.013182954824956957,0.11257390507761252,0.6875235844372506,0.28149243622152353,0.4744575505710053,0.1412678684168986,4,05079
121,0.0018113986782299807,0.1671822090439061,0.3178582482203652,0.2862393671019008,0.04060803097861391,0.005246872057042917,0.6925781017258844,0.2714338597136532,0.4598945660061209,0.1828638924858975,4,05081
122,0.002639527784520592,0.16806566837482184,0.202414113277623,0.22837539818671893,0.07236445587379545,0.0011530552900989633,0.6309805167722587,0.3244219689871308,0.440927434584456,0.19605649367977052,4,05083
123,0.004561932140757874,0.1787204974890779,0.28804291756938,0.3156089193825043,0.02344948877872808,0.2022021305199717,0.6639887986335923,0.3095102245190575,0.4530571509015454,0.13971303108129585,4,05085
124,0.0014664786257229578,0.1690818472612904,0.17940782007634376,0.23404627717296178,0.08417663679793312,0.0005684449180734793,0.542129252646422,0.3520253933464659,0.4348889005885167,0.2181744870687743,1,05087
125,0.0014612626962744219,0.1691483503647208,0.23707830393067159,0.21341057863968915,0.040217506503998385,0.0001833693284107998,0.5608081269488191,0.3621063291775575,0.39970379594424776,0.1885092685606162,1,05089
126,0.004996325444574397,0.16929081606474194,0.2874239141648612,0.23488640739314592,0.03831699918212595,0.005945991749152303,0.7147623681754088,0.2579968158274152,0.45115265496347806,0.14328557589436963,4,05091
