"","Pop_change_all","Income_change_all","Ag_change_all","Livstk_change_all","Avg_Rain_all","Avg_Temp_all","cluster_all","Water_change_all"
"6551",4344.5,7257,-88,-700,44.57,51.18,6,-0.34
"6552",157,1882,-2,-100,49.46,52.9266666666667,6,0
"6564",1067.5,2288,-198,-2800,51.982,55.0816666666667,6,0.38
"6567",1385.5,2059.5,-5,-500,50.2,55.675,6,-13.84
"6574",39252,2695.5,1747,-1900,44.18,51.7733333333333,6,-5.75999999999999
"6575",6310,1525.5,11,900,46.954,52.0516666666667,6,-0.0699999999999994
"6577",17967.5,2875.5,49,-800,45.468,51.68,6,-1.11
"6586",10392.5,2624,944,-1800,47.234,52.5416666666667,6,-1.91
"6594",15261,1354.5,-197,-200,45.484,52.3816666666667,6,-27.61
"6600",982.5,1657.5,-13,600,46.706,52.5433333333333,6,-40.36
"6609",7614,1982.5,1181,-2800,41.174,49.9666666666667,6,-121.46
"6610",-480.5,3605.5,7620,-200,48.126,56.9666666666667,6,-4.39
"6779",40071,3481.5,-328,-9800,41.742,54.9416666666667,6,0.190000000000001
"6846",14366,2492.5,-175,0,42.742,54.51,6,-7.69
"6857",200,3229.5,-93,-900,40.786,54.8566666666667,6,0.310000000000002
"6872",13766.5,2618,577,1500,47.528,55.1883333333333,6,2.36
"6875",690,2814,-49,-100,47.59,55.5466666666667,6,-1.5
"6894",17924,2060.5,24,-400,50.322,56.4866666666667,6,-107.21
"6897",3285,2560,50,-500,42.156,54.5683333333333,6,-5.85
"6928",6303,3664,-34,800,52.312,55.495,6,0.47
"6955",657.5,2831,-281,-400,47.276,55.53,6,-31.15
"7087",12199.5,1770,55,1900,35.982,48.055,6,-5.88
"7120",10526,2071.5,901,-2500,35.964,48.5883333333333,6,-3.08000000000001
"7300",11306.5,2640,1687,-700,46.962,54.5533333333333,6,-1.74
"7315",1685,2598,412,3500,44.224,55.8,6,-2.03
"7372",6556.5,3840.5,-671,-6700,39.25,54.5333333333333,6,26.6
"7380",33361.5,3536,176,-2200,43.166,55.5916666666667,6,-123.61
"7383",-8430.5,2874.5,-875,-500,42.1,56.1433333333333,6,-254.13
"7396",3555,2334,150,4200,45.066,54.7083333333333,6,1.01
"7568",12233.5,4231.5,503,-1200,47.068,55.2416666666667,6,4.62
"7571",15275,4251,-3882,-400,47.7,55.8383333333333,6,-2.79000000000001
"7572",3234.5,6059.5,-318,-1200,51.08,52.295,6,66.61
"7573",6842,4051,45,-200,48.494,54.4383333333333,6,-213.97
"7575",6405.5,4913.5,-2231,-600,48.114,54.6566666666667,6,-3.01000000000001
"7577",29229,3386,-432,-100,48.206,54.6816666666667,6,-891.68
"7578",848.5,3211,86,-1300,45.914,55.9416666666667,6,353.5
"7579",10928.5,4548.5,154,-900,51.088,53.3116666666667,6,-133.21
"7580",2915,4495,-186,-900,49.616,49.83,6,0.420000000000002
"7581",3272.5,3628.5,-700,-1000,49.668,50.88,6,-1.72
"7625",8001,3851,-450,-200,48.408,50.0683333333333,6,39.2
"7643",14417,3673.5,-1826,-5200,48.614,50.1133333333333,6,-480.7
"7650",8314.5,4120.5,-206,2400,48.848,46.8066666666667,6,15.44
"7685",6048.5,3318,336,-2000,42.994,60.1433333333333,6,87.08
"7697",17632,2173.5,98,-300,44.486,59.4733333333333,6,-7.13999999999999
"7699",18461,1595,-255,-1600,42.552,58.45,6,-5.13
"7706",27369,1463.5,-943,-2200,42.878,59.155,6,5.81
"7725",93653.5,2248,53,-3100,40.018,60.57,6,140.72
"7728",5572.5,1204.5,-799,-700,41.692,60.8233333333333,6,-1.41
"7733",5667.5,4019.5,26,1200,44.806,59.05,6,9.09
"7755",33334.5,3309,96,-1500,38.902,61.2666666666667,6,-24.57
"7757",111350,2794,-558,-2600,44.036,60.2883333333333,6,-19
"7822",15329,1908,128,600,40.72,53.3716666666667,6,-58.81
"7826",8667.5,2765,83,-600,41.562,54.135,6,-334.78
"7834",28059.5,4541,511,-1400,39.028,51.7533333333333,6,3.19
"7835",-1048.5,1880,193,-300,36.892,51.0066666666667,6,-1.08
"7836",10595,2229.5,86,-3200,40.564,52.2966666666667,6,0.32
"7838",36069.5,1925,-576,-600,39.308,52.7116666666667,6,-27.21
"7841",1354.5,2395.5,-47,300,46.532,48.8983333333333,6,2.16
"7842",6027,2635.5,-1049,-3000,41.112,52.62,6,-2.01
"7844",-21554.5,2373,-439,-800,40.894,54.345,6,5.20999999999998
"7858",9108.5,2476.5,-710,1700,39.856,51.2566666666667,6,-2.26
"7865",9521,2867.5,226,-4100,39.816,50.4116666666667,6,-5.29
"7870",-10300.5,1542.5,1085,3800,40.572,52.895,6,-120.43
"7875",284,2918,1370,100,36.55,51.2466666666667,6,-9.25
"7890",125.5,1917,-12,-200,39.98,50.4983333333333,6,-7.02
"7893",4899.5,3406,-84,-5300,37.98,51.55,6,3.46
"7896",24703.5,3209,477,-2800,41.436,53.52,6,1.64
"7973",13229,2827,764,-4000,45.062,60.235,6,-4.96
"8016",-29300,3529,-90,-600,39.182,51.6466666666667,6,-99.27
"8018",-4921.5,2883,-191,-800,40.188,51.2666666666667,6,-51.03
"8020",16836,2143,373,5700,48.014,52.605,6,-3.89
"8023",12612,4128.5,-582,-1300,49.428,53.315,6,69.29
"8024",4235.5,3826,-78,-5100,41.872,49.9833333333333,6,-1.88
"8028",28535,4812,-448,-500,49.504,53.8216666666667,6,-61.66
"8034",8831,3254.5,404,12000,43.33,52.86,6,-81.35
"8035",6512.5,2796.5,342,-300,44.862,52.055,6,-0.590000000000003
"8036",2802,3513.5,44,-100,48.518,55.4116666666667,6,-147.43
"8041",8622.5,2984,974,8000,40.906,52.82,6,-3.23
"8049",20296,2728,710,40200,45.568,53.395,6,-24.33
"8052",15928,2702,-358,700,48.784,51.9566666666667,6,10.08
"8059",20200,4589,144,-2500,49.006,54.085,6,-7.78
"8061",13735,3481.5,71,-900,49.592,51.35,6,-131.96
"8076",2045,3055,352,-10800,39.958,51.3183333333333,6,-449.01
"8078",-2076,3085.5,70,3100,44.09,50.5316666666667,6,0.220000000000006
"8080",23212,3055,-215,1300,44.064,53.165,6,44.6900000000001
"8206",21496.5,2355.5,-52,-2700,49.318,59.2083333333333,6,2.70000000000002
"8220",10532,2497.5,60,-4400,47.624,59.46,6,319.36
"8234",20858,2737,-297,0,48.602,58.4583333333333,6,3.21000000000001
"8270",12571.5,2425,-122,-2500,48.24,58.4333333333333,6,-344.31
"8281",23811,4362,-334,-7000,50.06,58.7433333333333,6,-1.41
"8282",10377,2537.5,75,-5500,47.454,58.9083333333333,6,1.5
"8325",123535,2008.5,5478,-8000,41.056,64.74,6,-265.98
"8449",66974.5,3707.5,-1074,-5000,47.862,68.6683333333333,6,21.32
"8478",15115.5,2350.5,-9,-2000,41.172,65.2716666666667,6,-1.29
"8555",2779.5,3251.5,-3185,-4000,26.88,38.7933333333333,6,-23.87
"8578",8698.5,3916.5,430,-1000,40.548,56.1883333333333,6,3.76
"8587",1185.5,3661,-11,-6500,40.652,55.3266666666667,6,-10.38
"8595",24365,3212.5,-121,-500,46.016,58.69,6,-119.17
"8596",680.5,4893,-266,-3200,38.986,54.2866666666667,6,0.0800000000000001
"8598",5743.5,3672.5,-625,-2000,39.968,56.0766666666667,6,0.37
"8604",4703.5,4976.5,-526,1000,39.064,55.46,6,-19.87
"8606",2630.5,4534.5,-121,-500,41.57,56.9216666666667,6,-104.7
"8608",8313,3448.5,-149,-5000,37.724,53.46,6,8.86
"8611",2136.5,4724,10,2700,42.814,57.3833333333333,6,-0.75
"8616",6426,4540.5,150,800,44.434,58.0366666666667,6,-146.78
"8620",2517,4656,0,-600,47.516,59.9866666666667,6,-73.84
"8621",8142,4453,9,0,46.052,59.68,6,1.23
"8623",2995.5,5534,-321,-200,40.766,57.765,6,-2.01
"8627",61027,5913,-2953,-6500,39.624,55.0216666666667,6,11.81
"8631",-101.5,1700.5,-36,-400,45.066,59.3716666666667,6,1.39
"8638",80,2864.5,-23,-300,44.162,58.3433333333333,6,0.47
"8644",2690.5,873.5,72,-2300,43.598,57.775,6,1.38
"8647",49301,5048,321,-1600,39.528,56.525,6,-188.75
"8649",196.5,6643,-10,-4300,40.38,54.18,6,-0.19
"8651",2902.5,3204.5,3,-500,41.2,55.345,6,-2.89
"8656",3196.5,2373.5,-37,0,37.016,53.1916666666667,6,11.76
"8659",14908.5,4238,-86,3500,41.44,56.6216666666667,6,4.27
"8660",16070.5,4964.5,-197,-500,39.84,56.84,6,-6.51
"8670",10042,4178.5,44,200,47.898,60.2683333333333,6,-9.26999999999998
"8671",9433.5,4802.5,-203,-400,47.826,60.0016666666667,6,-15.86
"8672",5369.5,4254,-14,-400,45.898,60.515,6,-2.45
