"","Pop_change_all","Income_change_all","Ag_change_all","Livstk_change_all","Avg_Rain_all","Avg_Temp_all","cluster_all","Water_change_all"
"2192",2771.5,2886.5,-439,-1700,47.286,62.4316666666667,4,791.4
"2195",3110,2382,2588,-1700,45.996,62.9666666666667,4,10.44
"2196",579.5,2950,190,-1300,44.164,61.9733333333333,4,-186.81
"2197",5708.5,3434.5,498,-300,49.026,63.245,4,7.85
"2198",4747.5,4360.5,821,0,55.608,63.95,4,8.77
"2201",1597.5,2275.5,1297,0,45.748,64.8266666666667,4,15.41
"2202",26288,3782,-778,700,54.838,63.2233333333333,4,63.11
"2203",2595.5,3088.5,1303,-2000,47.426,65.5633333333333,4,2.42
"2204",4524,3211.5,731,-800,45.452,61.855,4,2.43
"2205",3417.5,2617.5,253,300,43.394,60.8,4,7.93
"2206",5737.5,2511,-498,-900,46.086,61.485,4,1.71
"2207",841,3163.5,788,-300,45.704,62.485,4,5.56
"2208",24201.5,3402,697,400,44.272,62.9683333333333,4,79.66
"2209",545,3420.5,11,0,45.16,62.5716666666667,4,0.15
"2210",783.5,2846.5,-337,-300,51.086,63.2116666666667,4,3.01
"2211",-271.5,2718.5,906,-100,46.832,62.1166666666667,4,5.56
"2212",1468,2779,650,-1000,45.452,62.0933333333333,4,1.74
"2213",4360.5,3306.5,-11,700,56.95,59.8616666666667,4,42.8899999999999
"2214",3389.5,3026.5,1571,-4700,46.264,64.1116666666667,4,47.89
"2215",8431.5,3003.5,637,-2500,55.25,59.61,4,15.66
"2216",17478.5,3775.5,-115,-1300,43.292,63.2433333333333,4,44.56
"2217",1412,3257,1386,-1500,45.718,62.445,4,3.84
"2218",13495.5,3260,663,-2000,47.29,60.365,4,-4.68
"2219",1004.5,2830,280,100,44.3,63.265,4,0.32
"2221",201,2581,-57,-2500,51.73,63.795,4,4.2
"2953",4742,3025,229,-500,57.548,63.9833333333333,4,6.41
"2954",17688,2821.5,-1079,1000,67.036,67.1,4,34.38
"2955",-669.5,1279.5,-2127,-2000,53.494,64.7533333333333,4,9.07
"2956",892,2906.5,133,-4300,58.068,62.8883333333333,4,0.98
"2957",2834,2372.5,-35,-5200,60.364,61.18,4,-13.31
"2959",-252,600.5,66,-2500,58.66,64.22,4,0.48
"2960",2450,1603.5,143,-3700,56.882,61.46,4,4.15
"2961",-1002,739.5,81,-2500,54.052,62.1016666666667,4,-3.86
"2962",856,2889.5,-1011,-1500,55.088,60.9666666666667,4,0.96
"2963",1764,2607,-284,-3500,59.244,62.7516666666667,4,1.14
"2965",-806,1395.5,-1,-700,60.488,65.1083333333333,4,-17.92
"2966",-107,2273.5,-146,-3000,59.724,60.8916666666667,4,1.03
"2968",2367,2238,-1268,-4000,58.612,65.2766666666667,4,0.19
"2969",-269,1773,129,-2500,60.384,60.1933333333333,4,17.1300000000001
"2970",-353.5,1395.5,90,-5000,63.648,64.9466666666667,4,-0.12
"2971",-366,2167,-33,-1600,57.292,62.4016666666667,4,0.35
"2972",-11.5,2228.5,-385,-1000,61.048,65.165,4,-15.38
"2974",1229,1681,374,-6500,61.344,60.8133333333333,4,-8.83000000000001
"2975",300.5,2856,-1083,-3000,56.642,65.5816666666667,4,3.71
"2976",-1149.5,1504,1007,4000,59.734,64.36,4,-36.02
"2977",2793,1167,476,9000,57.186,59.47,4,-1.65
"2978",5888,2495,1147,-4500,51.798,63.8616666666667,4,8.68
"2979",-222,931.5,963,-400,67.102,65.6766666666667,4,0.100000000000001
"2980",303.5,1828,418,-5800,58.544,61.3433333333333,4,-96.65
"2982",80,1640,-141,-5500,63.714,60.12,4,2.29
"2983",388.5,1865.5,-5844,3000,59.446,66.2133333333333,4,3.92
"2984",-359.5,526,171,1000,58.854,63.77,4,37.65
"2985",-508.5,1931,-130,-2500,56.786,63.7016666666667,4,22.38
"2986",419,2017.5,1342,2500,54.712,65.6833333333333,4,1.16
"2987",5121,1983,4194,-6000,55.768,66.5783333333333,4,1.84999999999999
"2988",-270,1452.5,266,-4800,58.62,59.6933333333333,4,-65.0899999999999
"2989",-2567.5,2818.5,-671,-1400,60.852,62.1816666666667,4,-21.63
"2992",-284,1427.5,1810,2800,59.806,60.15,4,7.56000000000001
"2993",9959,2818,-56,-2700,54.872,63.3283333333333,4,4.6
"2994",6469,3112.5,-1162,-2000,58.804,60.175,4,-106.64
"2995",-871,2033.5,125,-2000,53.46,64.6383333333333,4,3.54
"2996",-1203,1333,-580,-600,53.544,64.185,4,5.16
"2998",-621.5,1507.5,-95,-7000,58.628,64.435,4,3.39
"2999",-211,1854.5,264,1000,66.096,60.795,4,2.27
"3000",4318,1393,857,-2000,58.498,60.6533333333333,4,7.78
"3001",4388.5,2185,1470,-7000,66.954,66.815,4,-163.83
"3002",-497.5,1395,158,-4300,61.092,65.1333333333333,4,-20.5
"3003",2254,2632,-371,9000,50.092,64.5833333333333,4,22.73
"3004",3284,1933.5,-505,-10000,57.778,60.535,4,-36.83
"3005",-588.5,1242.5,41,2200,59.008,63.6566666666667,4,8.76
"3006",-516,1266,-340,500,59.06,62.9783333333333,4,2.3
"3007",1271,2054.5,172,-8000,56.236,64.4366666666667,4,-0.14
"3008",218.5,2848.5,-141,-4200,58.458,61.0716666666667,4,0.54
"3009",953.5,1700,0,-2200,52.534,64.5666666666667,4,12
"3010",7958,2116,148,-4500,60.188,61.5583333333333,4,12.89
"3012",-463.5,1484.5,336,-2500,61.586,64.0683333333333,4,7.98
"3013",1013,1504.5,1708,-4300,57.886,61.8866666666667,4,-15.04
"3015",11728,1774,-167,-5500,59.858,62.97,4,1.18
"3016",-1550.5,2485,248,-3000,63.192,61.8716666666667,4,276.65
"3017",-270.5,2371.5,60,-2000,64.732,65.5,4,-24.72
"3019",-78,1158.5,25,1000,64.72,60.3383333333333,4,1.11
"3034",-714,2870.5,32452,-500,52.672,62.7,4,-172.03
"3035",-1041.5,1538.5,-13110,-500,56.542,63.7883333333333,4,80.33
"3039",-481,2475,201,-500,57.306,63.09,4,-0.89
"3042",-1007.5,921.5,13509,500,55.648,64.05,4,97.85
"3043",-231.5,1326.5,-87,-3000,51.854,62.3333333333333,4,3.01
"3047",-423.5,2394,2,-3500,54.156,63.4833333333333,4,1.57
"3048",361.5,1926.5,354,-2000,46.186,60.9683333333333,4,3.32
"3051",-96.5,1908.5,1258,0,55.866,62.03,4,27.73
"3052",-691,1261,-26913,0,51.352,61.4933333333333,4,206.29
"3054",-995,2068,42079,0,54.82,63.0266666666667,4,-0.899999999999977
"3055",-88.5,1319.5,8680,-1000,55.202,63.2283333333333,4,25.55
"3056",11180.5,2411.5,-2158,-2000,47.552,61.2866666666667,4,4.38
"3059",3611,2077.5,-36,-2000,49.618,61.1716666666667,4,2.59
"3062",-420,1537,338,6000,49.956,62.7966666666667,4,1.68
"3064",-261,1315,-406,7000,48.266,61.7116666666667,4,-1.12
"3068",-2915.5,1632,24111,-1000,50.576,62.6416666666667,4,-219.96
"3070",-397.5,1785.5,5828,0,50.87,63.8683333333333,4,28.94
"3072",-935.5,1060,32458,500,50.268,62.255,4,30.34
"3073",-144.5,1272.5,-13636,-1500,54.248,62.85,4,16.88
"3074",-241.5,1454.5,-582,0,45.262,63.1783333333333,4,10.2
"3075",47,2297,999,6000,45.9,60.6916666666667,4,1.45
"3076",6509,2538,11127,1000,48.196,62.0966666666667,4,48.94
"3079",1302.5,1605,-7038,-2000,48.28,64.1233333333333,4,35.43
"3080",-2582,1879,39283,0,51.234,60.9466666666667,4,86.7
"3081",-881,1994,7149,0,49.098,62.3866666666667,4,60.94
"3082",122.5,2671,273,2000,48.236,60.5083333333333,4,0.37
"3086",113,1814,-891,-2000,47.99,61.3216666666667,4,8.52
"3087",-2016.5,1478,88793,-1000,51.226,62.6383333333333,4,-258.64
"3088",-8.5,1368.5,68,-1000,48.252,61.47,4,-0.47
"3089",-455.5,1769,-27747,1000,50.036,61.04,4,106.78
"3090",130.5,1425,244,1000,49.472,59.8733333333333,4,0.92
"3092",-350,1113.5,-982,500,47.646,62.1533333333333,4,1.13999999999999
"3095",-513.5,605,-3228,-500,51.71,61.885,4,49.27
"3096",9455,2685,499,0,50.616,61.6666666666667,4,-4.52
"3100",439.5,734,-478,-5000,45.254,62.2216666666667,4,-2.01
"3106",3896,2505,2164,-1000,48.318,61.1616666666667,4,-37.53
"3107",-618,2537.5,12018,0,46.752,61.5933333333333,4,-81.14
"3108",378,481,-966,-3000,46.676,61.07,4,5.33
"3228",2144.5,2214.5,-221,-1000,55.33,68.1383333333333,4,-0.31
"3230",1331,1385.5,-139,0,54.812,68.8716666666667,4,2.06
"3233",677.5,1356,-310,-500,58.612,67.1816666666667,4,-2.7
"3242",1765,2416.5,223,2000,65.238,67.1833333333333,4,15.24
"3244",472,1172,-1625,-1000,56.88,66.9033333333333,4,1.35
"3248",684.5,2616,1015,-1000,54.188,67.4933333333333,4,13.14
"3254",714,575,1449,1000,60.846,66.7766666666667,4,-0.32
"3256",1289.5,1636,6901,4000,57.7,67.1733333333333,4,7.91000000000001
"3257",840.5,1320.5,-1933,-2000,57.044,67.2916666666667,4,4.87
"3258",742,2491,3279,-2000,55.62,68.0316666666667,4,1.11
"3261",15478.5,2389.5,-1056,-1500,57.66,67.295,4,-2.5
"3264",283.5,1917.5,-527,0,55.364,67.2633333333333,4,5.15
"3269",5789,3851.5,-14,-2000,65.264,66.5816666666667,4,-2.06
"3280",15047.5,2647.5,-3502,-2000,64.446,66.9466666666667,4,-1.74
"3284",2915.5,2052,2186,7000,55.172,67.94,4,-24.63
"3286",966.5,662,24,-3000,55.382,68.5833333333333,4,0.75
"3288",3252.5,2107,137,-500,58.79,67.6833333333333,4,-22.31
"3289",6382.5,4774,-815,-3000,62.896,66.7316666666667,4,-0.56
"3290",1576,1745,-70,-2000,60.338,67.2566666666667,4,-0.49
"3291",315.5,1966.5,1524,3000,47.618,66.4116666666667,4,-0.68
"3292",361.5,1639,2041,-100,50.134,66.405,4,1.32
"3293",433,1410.5,2316,100,48.274,66.52,4,0.57
"3294",-208.5,-295,1595,-500,51.712,66.4333333333333,4,-7.46
"3295",1102.5,608.5,69,-1700,47.544,63.5983333333333,4,-1.14
"3296",1709,1036.5,-107,2500,53.648,60.8516666666667,4,1.44
"3297",10107.5,1266,36,-3300,54.214,60.9183333333333,4,1.07
"3298",10702,1626,612,4000,54.178,60.8616666666667,4,41.75
"3299",73.5,718,-528,-900,46.414,65.7983333333333,4,-0.550000000000001
"3300",1236.5,-163,3060,-200,51.846,66.0816666666667,4,-8.4
"3301",461.5,1189,7,200,48.502,63.7033333333333,4,-136.03
"3302",635.5,1513,10384,300,48.09,64.7916666666667,4,-2.58
"3303",1510.5,2596,-27,400,54.174,66.8666666666667,4,1.08
"3304",-56,3184.5,1718,-5500,52.67,66.425,4,-1.92
"3306",5657.5,866,-2774,0,46.512,65.7066666666667,4,1.41
"3307",420,1399,1825,1000,45.71,64.255,4,-14.25
"3308",1939.5,1973.5,1,-2700,50.372,62.2466666666667,4,-0.32
"3309",84,306.5,8052,-100,51.332,65.9583333333333,4,-7.5
"3311",569,1555,-647,1100,46.806,65.6183333333333,4,4.76
"3312",10979.5,1433.5,-343,-400,57.122,60.51,4,2.32
"3314",1014,1866,-159,100,53.874,67.7516666666667,4,-0.24
"3316",257.5,325,191,-500,55.578,60.3616666666667,4,0.74
"3318",6790.5,1358,34,-1500,50.56,61.415,4,-11.84
"3319",-188,-1733,987,-800,53.234,65.56,4,-5.19
"3320",11819.5,439.5,40,-500,52.36,61.6583333333333,4,-10.91
"3321",-18.5,1843,1487,100,51.926,67.05,4,0.0199999999999998
"3323",2117,567,1776,-3000,48.106,66.1883333333333,4,-5.13
"3324",1329.5,1452.5,9715,5000,52.074,65.9766666666667,4,-9.16
"3325",14285,2991.5,-20,-1000,43.914,63.3233333333333,4,-1.69
"3326",602.5,1531.5,1424,-800,52.812,66.0733333333333,4,-0.909999999999998
"3327",16156.5,2106,-328,900,50.772,61.5466666666667,4,-517.96
"3328",163,2462,487,-600,49.512,63.555,4,-1.19
"3329",593,1246,3609,2000,48.042,65.0916666666667,4,1.39
"3332",-160,1385,-894,5700,53.87,66.7616666666667,4,-20.71
"3334",1115.5,910,3549,-1500,46.92,65.1683333333333,4,4.04
"3335",1379,621.5,6780,-100,48.004,64.7266666666667,4,-0.140000000000001
"3336",-775.5,1282.5,-975,-200,48.854,66.3266666666667,4,-63.38
"3337",17813,1671.5,-263,-200,55.358,60.8433333333333,4,15.3
"3338",-534,697,8364,500,52.984,66.195,4,-33.18
"3339",109.5,-763,-442,100,53.42,67.1283333333333,4,-0.31
"3340",6489,2296,-417,-1000,45.62,65.8733333333333,4,1.53
"3341",-45,1282.5,36,-1500,47.944,61.2933333333333,4,0.19
"3342",255.5,1224.5,2254,-2600,46.12,65.075,4,0.8
"3343",235.5,3157,83,-2500,46.73,66.185,4,-0.13
"3346",2622.5,1416,342,-500,53.986,61.0033333333333,4,2.99000000000001
"3348",918,1754.5,133,8000,50.808,60.985,4,0.36
"3353",4977.5,349.5,-802,0,53.13,60.6733333333333,4,-1.36
"3354",539.5,1753.5,1418,-4000,54.65,66.6516666666667,4,-9.27
"3355",719,777,95,-1500,46.654,62.1,4,-9.36
"3357",3155,790,170,-2000,65.004,58.96,4,5.61
"3358",17862,1992.5,-70,1400,57.804,60.02,4,83.4
"3359",-213.5,4.5,-212,500,46.224,62.985,4,0.33
"3360",1442,1605,28,-1600,57.306,59.8533333333333,4,-0.37
"3361",3556,4696.5,-39,-700,51.822,63.02,4,6.09
"3362",1013.5,1205,348,-1500,49.81,60.95,4,-0.6
"3364",37188,1414,-123,-400,52.516,61.915,4,21.44
"3365",12057.5,2845.5,-817,-4000,48.246,64.4916666666667,4,1.44
"3366",-144.5,847,8866,-1000,48.374,65.805,4,4.84
"3367",8379,2332.5,-203,-1000,52.754,61.02,4,14.1
"3369",937,975,5602,600,45.78,66.055,4,-0.93
"3370",-173.5,837,-4075,-4000,45.602,63.9583333333333,4,-6.51
"3371",-87.5,2114.5,2759,-3000,46.026,64.8066666666667,4,-1.96
"3372",703.5,1637.5,181,3000,46.202,64.5716666666667,4,0.0300000000000002
"3373",2326.5,1236,134,-1700,48.034,63.1366666666667,4,26.96
"3374",962.5,529.5,-930,-1900,50.93,62.4,4,-3.8
"3375",1081.5,1602,905,0,51.822,66.3833333333333,4,-0.57
"3376",1580,1312,-7,-3100,46.554,64.9483333333333,4,-2.2
"3377",1620.5,1985,-5858,-4000,49.41,65.6583333333333,4,-27.2
"3378",1122,2403.5,35,-100,49.658,66.9483333333333,4,-0.98
"3379",-118.5,2138,-79,-400,44.964,62.635,4,-0.28
"3380",1419,1241,-89,-600,50.32,66.8916666666667,4,2.01
"3381",6400.5,1679,-2799,-1900,52.912,66.5233333333333,4,-2.61
"3383",244,-372,-140,-500,44.456,62.8983333333333,4,0.39
"3384",1485,3355.5,-7,-200,51.15,67.4433333333333,4,-0.0899999999999999
"3385",239.5,541,176,7000,48.008,64.18,4,-0.0899999999999999
"3386",1034,988.5,-88,-500,50.264,60.9716666666667,4,0.54
"3387",629.5,1842.5,2253,400,52.26,63.9483333333333,4,-0.4
"3388",-54.5,1293.5,-99,2000,52.688,62.085,4,-3.59
"3389",-127.5,2230,856,-3500,52.944,66.445,4,-11.92
"3390",-117.5,1640,2481,1500,51.624,66.4133333333333,4,-38.29
"3391",2053.5,2038,-85,-300,48.812,62.7883333333333,4,-62.97
"3392",434,1493,81,-300,44.916,65.7266666666667,4,-0.19
"3393",1142,4454.5,1068,-4000,50.444,61.9583333333333,4,0.27
"3394",1709.5,347.5,-103,900,59.048,59.51,4,1.36
"3396",17416,1133,11,-3000,52.714,61.6833333333333,4,1.85
"3398",960.5,241.5,267,-3200,47.09,61.4933333333333,4,0.18
"3399",26598.5,1738,-14,200,54.212,60.6016666666667,4,0.43
"3400",1607.5,1325,-804,200,48.484,63.925,4,-2.62
"3402",1284.5,2026.5,1007,-2100,51.732,66.8166666666667,4,-4.78
"3403",1861.5,1695,37,-4200,52.176,62.24,4,-0.56
"3404",1484,1298.5,23,-4200,54.15,60.5983333333333,4,0.0899999999999999
"3405",1022,93,4488,-300,47.378,65.0866666666667,4,-0.190000000000001
"3406",1056.5,2707.5,-438,-1500,47.08,62.6433333333333,4,108.75
"3408",-33.5,2911.5,922,300,52.508,65.165,4,1.25
"3409",-802.5,1758,-50,-500,44.532,63.9883333333333,4,-9.8
"3410",6512,1033.5,-88,-200,54.112,61.5016666666667,4,12.11
"3411",494.5,570.5,960,600,50.802,64.0616666666667,4,0.18
"3412",-287.5,1147.5,1528,-3600,46.048,65.0266666666667,4,-11.12
"3413",-286,2314,25148,-3300,54.334,66.83,4,-31.14
"3414",2443.5,1408,149,-1500,51.788,62.1683333333333,4,3.13
"3415",220.5,1378,-423,-600,56.056,60.7983333333333,4,0.78
"3416",289.5,-229.5,31,-1200,52.572,64.7066666666667,4,-2.1
"3417",-167.5,1176.5,4133,0,50.406,64.7166666666667,4,-28.42
"3420",979,1651.5,499,1000,47.266,66.305,4,-0.18
"3421",30,630.5,-333,-800,50.836,63.6216666666667,4,-4.18
"3422",2129,-388.5,1042,-500,45.44,65.8216666666667,4,-1.4
"3423",-661.5,829.5,7198,-700,51.274,65.4316666666667,4,-5.85
"3424",857,2525,5077,0,53.358,66.48,4,-0.57
"3425",708,780.5,7213,-1700,51.18,65.6933333333333,4,-2.03
"3426",542,1861,611,-4700,46.088,65.9916666666667,4,-3.26
"3428",-9.5,1794,3826,-200,45.188,65.265,4,-0.0600000000000001
"3430",-239.5,1259.5,1892,-1500,47.53,65.3366666666667,4,-0.860000000000001
"3431",-602.5,822.5,-616,-700,49.522,64.275,4,2.54
"3433",-144.5,172.5,-127,1000,51.678,62.8683333333333,4,-5.26
"3435",10402,1525.5,231,-300,54.204,61.2266666666667,4,1.7
"3436",261.5,1955.5,-1241,1200,51.638,67.1783333333333,4,-3.86
"3438",-32,-266,-5866,-4000,46.662,64.0033333333333,4,9.66
"3439",1570,1382.5,1733,0,51.382,66.7616666666667,4,0.670000000000002
"3440",168.5,761.5,-1396,3400,52.224,64.5816666666667,4,-0.96
"3441",457,-1481,54,-700,45.08,65.7333333333333,4,-0.100000000000001
"3444",232,-661,6165,-1900,46.522,65.3316666666667,4,-10.49
"3445",-53.5,986.5,-2,300,45.002,62.0516666666667,4,-0.62
"3446",-267.5,1635.5,-38,-1600,49.372,64.3133333333333,4,-9.76
"3447",-127.5,1246,6932,-5700,48.856,65.69,4,-28.64
"4004",1139,2346,-14589,-2000,62.08,68.2116666666667,4,107.5
"4005",188,2003.5,-10426,1000,62.768,67.365,4,-8.59
"4006",12937,4515,58,500,63.832,68.155,4,-14.26
"4008",266,2399,4942,1000,62.24,66.9583333333333,4,8.17
"4009",1007,3014.5,-1694,-3000,62.938,67.095,4,3.18
"4011",7763.5,3755.5,-687,-3000,51.1,64.84,4,4.91
"4012",443.5,2377.5,3337,-2500,49.668,65.3216666666667,4,192.05
"4013",2778.5,2940.5,-6523,3500,64.604,68.125,4,-56.77
"4014",-186,3002,791,-500,54.124,65.37,4,1.25
"4015",-1355.5,4643,576,0,63.116,68.815,4,1.3
"4016",-227.5,2279,3728,500,60.436,66.0183333333333,4,-5.65
"4018",127.5,1972.5,-9366,-1000,61.892,66.2616666666667,4,-9.72
"4019",485.5,3253,366,-1000,53.572,65.36,4,524.99
"4020",11481.5,3235,-13,-2000,62.164,67.5083333333333,4,13.8
"4021",-728.5,3159,41826,-500,56.53,64.97,4,3.22000000000001
"4022",-471.5,1474,758,500,63.39,66.5166666666667,4,-0.00999999999999979
"4023",-507.5,3064.5,-20730,1500,62.078,67.4266666666667,4,-40.68
"4024",-268,3000.5,22782,0,58.23,65.585,4,1.41
"4025",1488.5,2063,293,-1000,60.26,66.0566666666667,4,-1.24
"4026",64.5,2983.5,-990,-1500,62.046,68.7683333333333,4,8.5
"4029",-12223.5,2944.5,1050,0,65.898,69.3583333333333,4,-88.5
"4030",32.5,3544.5,-15342,4000,63.54,68.2383333333333,4,0.640000000000015
"4031",12539,3710,-2507,-2000,62.334,68.3983333333333,4,6.5
"4032",2727,3544.5,3173,-1500,65.216,69.5216666666667,4,9.57
"4033",1644,2676,702,500,58.012,64.1,4,-0.729999999999999
"4034",15492,3545,178,-1000,63.862,67.635,4,3.63
"4035",-721,1487.5,10750,0,57.122,65.2833333333333,4,2.3
"4036",-1316.5,1258,20774,1500,56.706,64.5433333333333,4,56.73
"4037",97,2232,-1322,-2500,57.85,65.7716666666667,4,0.410000000000004
"4039",2478.5,2404.5,-2122,-500,56.314,64.8833333333333,4,-158.4
"4040",-2023.5,3720.5,1361,1000,62.226,69.5733333333333,4,50.85
"4041",37,3073,819,-1500,61.39,67.4366666666667,4,17.02
"4042",2231.5,2947,1365,-7000,62.246,66.7133333333333,4,74.84
"4043",-220.5,3962.5,-1226,3000,55.498,65.1783333333333,4,-0.14
"4044",-144.5,2790.5,20623,0,55.7,65.225,4,-1.77
"4045",330,2713.5,135,500,56.378,65.6133333333333,4,-0.96
"4047",2286.5,3337,-6,-2500,67.378,69.065,4,430.63
"4048",300,2034.5,-188,-1000,62.976,66.4083333333333,4,2.87
"4051",-1695.5,2898.5,4838,1500,59.852,67.7316666666667,4,3.13
"4052",1569,3534,1231,0,62.142,68.47,4,-2.59
"4054",18813,3384,293,-500,66.06,67.275,4,-0.219999999999999
"4055",8801,2663.5,-527,-7000,65.34,67.0016666666667,4,1.33
"4056",-594,1298,5772,-1000,61.032,65.6033333333333,4,3.58
"4058",-26.5,2778,-20,-500,57.668,64.2,4,0.25
"4059",1736.5,3594,-42063,-2500,61.332,68.7716666666667,4,-68.77
"4060",-1040,3077.5,-31,-2000,63.574,66.175,4,0.11
"4061",1326,2102.5,-987,-10000,65.554,66.3533333333333,4,1.91
"4062",-296.5,2025.5,-162,-3500,52.23,64.3766666666667,4,3.57
"4064",-312.5,2080,-4453,1000,56.116,64.8016666666667,4,-2.56
"4065",285,958.5,19,-2000,62.546,66.8166666666667,4,7.97
"4257",-840.5,847.5,-26,-100,62.202,65.8383333333333,4,-42.16
"4258",1075,1268,-290,1700,62.644,60.2966666666667,4,-0.78
"4259",-140.5,1406.5,124,-2600,63.66,65.515,4,-0.00999999999999979
"4260",-58,1938.5,11,900,61.132,62.9333333333333,4,-0.27
"4262",-2785,1981.5,611,-100,55.996,63.175,4,45.95
"4263",-62,38.5,460,-3700,63.574,62.055,4,-1.55
"4264",-80.5,140.5,239,2200,60.122,63.025,4,2.44
"4265",-875.5,1353,1150,1200,61.23,62.11,4,4.95
"4266",-539,1535.5,226,-1200,61.608,62.285,4,4.09
"4269",-548,1546,-190,2600,61.64,62.6316666666667,4,-2.4
"4270",-1970.5,1564.5,18829,-600,53.534,62.845,4,-21.21
"4271",382,2532.5,366,300,61.068,64.8966666666667,4,1.16
"4272",75,1603.5,124,500,62.776,64.9933333333333,4,1.5
"4273",23758,2031.5,9898,-600,59.146,62.165,4,0.0599999999999987
"4274",843,2056,94,200,63.744,65.6183333333333,4,-21.03
"4276",1458.5,2557.5,-432,3100,67.238,66.3116666666667,4,1.04
"4277",355,1098,-167,-1600,66.468,65.68,4,-4.18
"4278",-547,2957.5,-1811,-400,62.882,62.6783333333333,4,-6.14
"4279",-279.5,2093.5,310,400,64.856,67.0416666666667,4,5.74
"4280",-3905,2428,10,-400,67.202,66.95,4,-146.07
"4281",-2366.5,1445.5,153,-2400,59.744,64.75,4,-0.669999999999995
"4282",-1006,451,2433,1000,57.486,63.8,4,2
"4283",-798,1178,10934,-100,54.874,64.5166666666667,4,-13.86
"4284",-190.5,614.5,2908,-300,56.876,64.9616666666667,4,-2.65
"4285",279.5,1780.5,-65,-1000,64.59,61.5416666666667,4,8.05
"4286",2831,2443.5,-80,-100,65.218,66.9883333333333,4,-16.15
"4287",-383,2689.5,-41,-200,61.074,64.22,4,0.83
"4289",-648,1573,-140,1000,63.688,65.0933333333333,4,0.4
"4290",1093,1906,112,400,62.198,65.2183333333333,4,-1.64
"4291",8.5,459,-138,2200,60.434,63.3233333333333,4,0.88
"4292",3557.5,2430.5,43,200,63.904,61.7,4,-2.26
"4293",6744.5,3601.5,-4,-3100,62.914,65.59,4,4.79
"4294",622,2045,-149,200,62.462,63.6783333333333,4,0.0899999999999999
"4298",-2419,202,28929,-900,57.842,63.7416666666667,4,6.84999999999999
"4299",728,3329.5,196,-2500,63.718,64.9316666666667,4,0.95
"4300",-1052,2379.5,13,500,60.274,62.92,4,0.200000000000003
"4301",8656.5,4024,1613,-1600,59.524,64.065,4,1.29
"4302",581.5,2624,120,-800,60.522,65.895,4,1.01
"4303",1004.5,1398.5,276,600,61.926,61.2533333333333,4,-0.21
"4304",-366,2406,881,2100,61.714,62.38,4,8.16
"4306",430.5,1322.5,408,-1200,61.876,62.99,4,1.02
"4307",-5,1359.5,8,-1000,61.806,63.45,4,1.02
"4308",-400.5,370.5,1050,2200,58.694,63.205,4,-1.32
"4309",1813.5,2179,23,1000,60.984,62.7116666666667,4,0.180000000000001
"4310",254,1456,-3145,-700,61.556,62.3133333333333,4,11.8
"4311",3651,2427,223,900,67.67,66.29,4,-0.920000000000001
"4312",52.5,2700.5,449,-100,65.514,65.6616666666667,4,3.14
"4313",672,1790,73,-2000,65.394,65.5766666666667,4,-3.41
"4314",1398.5,1081,1812,0,64.808,61.565,4,0.24
"4315",-72.5,1468.5,162,800,64.652,60.7666666666667,4,-1.65
"4316",-783,1131.5,7859,-200,58.662,62.8616666666667,4,-0.399999999999991
"4317",11598,3112.5,120,-600,60.098,64.1783333333333,4,8.55
"4318",-121.5,1297.5,9,-600,60.696,63.5066666666667,4,1.64
"4319",-891.5,1463,11077,-2600,56.532,64.8483333333333,4,-4.82
"4320",-32,2526.5,82,-1800,61.04,64.5216666666667,4,3.05
"4321",130.5,1967,261,-2400,61.012,64.2366666666667,4,0.510000000000001
"4322",1650.5,3499,-180,-200,68.634,66.1233333333333,4,1.02
"4323",-1932.5,314,26949,-400,56.974,63.6933333333333,4,18.95
"4324",183.5,969,18847,-1500,60.914,63.0233333333333,4,-10.83
"4325",1414,1082,516,1200,60.79,62.1366666666667,4,-14.07
"4326",583.5,1162,-64,-1000,63.734,60.35,4,1.77
"4328",795,1866.5,3241,0,54.952,62.5716666666667,4,33.48
"4330",187,1797,-148,3300,63.564,65.745,4,1.17
"4331",-377,2276,2269,0,59.218,65.1283333333333,4,185.88
"4332",-5261,1258,28963,-400,56.97,64.2,4,-63.97
"4333",-122.5,2171,37,1000,63.428,65.0133333333333,4,1.02
"4334",-77.5,1889.5,162,-1800,61.384,62.145,4,0.27
"4335",-121,1732.5,293,1700,61.394,66.0933333333333,4,0.56
"4336",-391,1348,-198,400,61.364,62.6566666666667,4,1.25
"4338",126.5,1138.5,12946,-900,57.21,64.5566666666667,4,-13.99
"4718",755,1001.5,-410,-1000,42.614,61.7333333333333,4,0.83
"4721",1113.5,3003,-1997,-900,51.52,62.0016666666667,4,36.38
"4722",558.5,1759,2141,-300,48.64,60.3433333333333,4,-1.91
"4723",1175.5,1577.5,-1121,300,47.4,62.4416666666667,4,5.85
"4724",14425.5,3229,-149,300,53.336,63.2733333333333,4,-71.28
"4735",166.5,2936.5,-401,200,49.876,60.85,4,0.28
"4738",1053.5,2184.5,-1934,1200,47.506,63,4,-1.53
"4739",4282.5,3084,-1263,-500,53.512,62.2116666666667,4,19.87
"4740",5015.5,2454.5,400,-600,44.628,61.9416666666667,4,-7.25
"4744",3797,1097,821,5500,49.774,61.6466666666667,4,13.01
"4746",320.5,1156,-5156,-300,47.008,60.345,4,2.29
"4753",1091.5,955,-1569,-600,49.52,61.4033333333333,4,3.21
"4756",9003,1249.5,-1305,-1100,44.722,61.0833333333333,4,-4
