"","Pop_change_all","Income_change_all","Ag_change_all","Livstk_change_all","Avg_Rain_all","Avg_Temp_all","cluster_all","Water_change_all"
"9140",14609,2582.5,-274,400,51.732,70.1216666666667,7,-1.15
"9141",31207,4869.5,10908,500,51.444,75.83,7,-55.31
"9142",1967,2601.5,-1912,11000,56.732,68.92,7,-4.24
"9143",1407,1102,9958,-10000,53.798,73.77,7,-20.03
"9144",272,1422.5,-149,-3500,59.358,69.9016666666667,7,1.25
"9145",46901.5,3189.5,1220,1300,51.614,69.8666666666667,7,41.74
"9146",9375.5,2846,-2633,-2400,59.61,67.6733333333333,4,-50.04
"9147",10524,3891.5,-528,-800,50.884,71.34,7,1.69
"9148",-122,2122,1487,-2100,52.124,67.965,4,-5.43
"9149",781,2233,-1672,-5500,57.18,69.715,7,6.82
"9150",580,2128,-22730,7000,50.714,74.65,7,-29.72
"9152",-149.5,-131,-601,-600,57.078,68.22,4,4.26
"9153",-247,2756.5,10713,-16000,53.934,73.3816666666667,7,-13.12
"9154",1221,2694,-9809,8000,48.916,75.2533333333333,7,-35.82
"9155",10181.5,1872.5,-702,800,55.178,72.19,7,-7.74
"9156",2883.5,4200,11492,15000,52.992,73.8266666666667,7,-14.75
"9157",125561,3277,-265,-29500,55.78,73.425,7,-95.27
"9158",-231,1871.5,-42,-13300,63.122,67.1166666666667,4,-1.11
"9159",10723,3178,-4776,-1000,49.046,73.5466666666667,7,-77.01
"9160",-962.5,1940.5,-3085,-8000,55.446,67.6416666666667,4,11.17
"9161",-152.5,3074,377,3000,55.088,68.3066666666667,4,-1.07
"9162",35,-523.5,6321,-6000,59.074,69.0616666666667,4,4.16
"9163",32222,2051.5,4447,2000,49.032,72.3366666666667,7,1.45999999999999
"9164",75202.5,2686.5,-3113,-2200,50.73,75.54,7,-2.86999999999989
"9165",10727,2987.5,273,100,54.526,68.4966666666667,4,-1.22000000000001
"9166",282,2034.5,7171,-3500,54.266,70.7966666666667,7,-13.22
"9168",-371.5,1281.5,8352,-15500,56.718,68.2466666666667,4,3.16
"9169",37614,3537,6419,-4500,54.472,73.5966666666667,7,-22.28
"9170",16688.5,2303,12,-500,52.68,71.2366666666667,7,-8.23
"9171",8049,3993,-5970,15500,47.362,74.785,7,53.02
"9172",7331.5,4349,53,-1300,52.39,69.2233333333333,7,-1.11
"9173",12677,2868,253,3100,58.996,67.445,4,-0.860000000000003
"9174",864,1734.5,3770,35000,49.878,73.8533333333333,7,-42.08
"9175",128845,2959.5,-1334,7500,50.024,73.2866666666667,7,7.71000000000001
"9176",52567.5,1805,7343,-9000,51.212,73.7066666666667,7,-30.39
"9177",91350.5,3673.5,7988,5300,54.144,75.38,7,634.07
"9178",41685.5,2667,-3030,-4000,56.718,72.5583333333333,7,192.42
"9180",57809.5,1969.5,8734,-7000,53.718,73.6316666666667,7,-79.78
"9181",-465.5,1927.5,1220,200,51.504,70.8633333333333,7,-4.14
"9182",37393,3703,2790,-1600,51.712,70.4933333333333,7,20.57
"9183",25627.5,2565,-11034,18000,48.806,74.1483333333333,7,357.66
"9184",15874.5,3469,-1252,-3600,57.666,67.5816666666667,4,-6.34
"9185",25783,5678.5,3218,-1400,53.568,74.1266666666667,7,1.26
"9186",24682.5,3110.5,-8,-2600,49.874,73.0433333333333,7,-4.79000000000001
"9187",22023.5,5849.5,-1100,9000,50.964,71.9566666666667,7,4.02
"9188",1807.5,2303.5,-452,-10000,58.654,68.8933333333333,4,32.79
"9190",-46.5,3503,500,-1700,54.912,69.2916666666667,4,0.0100000000000002
"9191",25027,2545.5,236,-1700,50.276,72.2783333333333,7,-128.1
"9192",1743.5,3214,-38,0,54.698,68.985,4,-0.88
"9193",8841.5,4125,-136,-9200,62.242,67.4733333333333,4,2.63
"9194",484.5,452.5,-239,-1100,61.858,67.645,4,0.04
"9195",189,1349,6218,-300,45.34,66.9283333333333,4,6.41999999999999
"9196",-10.5,2715.5,2504,-400,45.844,66.9716666666667,4,0.47
"9197",85.5,1386,1661,-2600,44.64,66.9766666666667,4,3.79
"9198",-283.5,4656,-4255,4000,50.744,66.6616666666667,4,-11.93
"9199",-916.5,4723,70,-1000,46.212,64.7016666666667,4,-2.52
"9200",530,2403,394,700,55.204,61.0783333333333,4,0.48
"9201",7467.5,2483.5,343,300,52.17,61.3566666666667,4,1.41
"9202",4516.5,2403,-1183,5600,51.914,60.985,4,-16.1
"9203",-371,1356,-1605,-2700,46.326,66.3166666666667,4,0.19
"9204",249,2248,-185,-8300,48.378,66.5266666666667,4,2.46
"9205",-892,2041.5,-152,-100,47.21,64.245,4,5.47
"9206",-33.5,771,-4900,-1600,47.402,65.435,4,-1.45
"9207",637,-11,122,-300,51.394,67.7266666666667,4,-0.2
"9208",-395,2884.5,2436,5800,53.002,67.1516666666667,4,3.87
"9210",5210.5,3654.5,9921,-2000,45.312,66.0133333333333,4,2.1
"9211",-258,4058,15784,4500,43.676,64.8866666666667,4,12.63
"9212",531,2190,-5,400,48.934,62.965,4,-0.00999999999999979
"9213",-93.5,1504.5,16901,500,51.222,66.36,4,-10.18
"9214",2333.5,3713.5,-8,-100,51.956,68.65,7,-0.970000000000001
"9215",59.5,2414.5,837,-2000,44.898,65.8633333333333,4,0.71
"9217",2115,2987,-197,600,57.386,60.0683333333333,1,-1.09
"9219",16610.5,3854.5,659,-300,45.098,67.565,7,-106.99
"9220",-579.5,1682.5,-174,-1800,59.392,60.5766666666667,4,-1.02
"9221",23748.5,3968,-48,300,57.026,60.1633333333333,6,-2.03
"9222",5941,2752,-10,-300,49.774,61.8316666666667,4,-2.02
"9223",-25,4518,-219,-300,52.392,66.0833333333333,4,-0.58
"9225",-96.5,415,806,-200,51.808,67.825,4,-2.22
"9226",39625.5,4185,-12,-300,52.406,61.4083333333333,6,3.12
"9227",711.5,1997.5,12521,-3200,44.796,66.655,4,5.93
"9228",399,1584,-2040,-7100,50.618,66.2116666666667,4,2.69
"9229",18199.5,2935,28,-1600,44.69,63.94,4,-0.319999999999997
"9230",120.5,2120.5,1124,-400,50.352,66.475,4,1.54
"9231",12155.5,5361.5,-79,-4500,51.432,62.2733333333333,4,-20.79
"9232",-277,1856,-1991,700,48.43,63.8633333333333,4,0.15
"9233",-336.5,4107.5,-2085,-1300,50.456,65.6116666666667,4,-3.32
"9234",-206,2398,39,-600,59.978,59.1316666666667,1,-0.0299999999999998
"9235",1759.5,5276.5,-24,-300,64.864,58.5983333333333,1,-0.0900000000000003
"9236",-662.5,1988.5,28108,2600,50.962,67.3516666666667,4,-11.7
"9237",34958,4555.5,12,-100,51.642,61.8083333333333,6,-0.98
"9238",-338.5,2428,3743,-1100,46.602,66.0433333333333,4,-4.18
"9239",-356,5163.5,1648,-2000,49.808,65.29,4,-12.63
"9240",-2909,1718.5,5462,-400,49.942,66.4883333333333,4,-29.47
"9242",-534,2831,-469,-400,53.336,66.695,4,-18.55
"9243",-14.5,4783.5,1098,-300,54.908,67.8366666666667,4,0.36
"9244",5864,4571.5,1688,700,45.824,66.3783333333333,4,0.709999999999994
"9245",-628.5,3134,903,-700,48.75,61.8933333333333,4,0.46
"9246",88.5,1617,1162,-1600,44.684,65.4666666666667,4,-1.31
"9247",-147.5,959,2565,-700,45.476,66.6633333333333,4,0.470000000000001
"9248",1230,4371,-13,-1100,67.24,56.36,1,36.74
"9249",4100,4796,20,-500,51.45,62.3866666666667,6,-1.13
"9250",997.5,3389,-122,300,53.74,61.305,4,-216.3
"9251",36360,5542.5,174,-1200,59.448,59.92,6,0.600000000000001
"9252",447,2531,-95,-2000,51.542,61.2966666666667,4,-0.0800000000000001
"9253",82284,6079,-652,-300,52.706,61.6616666666667,6,-9.38000000000002
"9254",1455,3675,41,-1700,67.292,57.1833333333333,1,0.44
"9256",3688,2967.5,41,-300,48.682,68.3083333333333,7,-21.12
"9257",1848.5,3414.5,-815,700,56.088,60.5716666666667,4,-0.34
"9258",-22.5,3243.5,4006,3200,53.37,67.145,4,-1.07
"9259",982,8698,-15,-2000,47.45,62.7816666666667,4,-1.04
"9260",74196,2517,26,-100,54.044,61.0516666666667,6,-8.32
"9261",1496,2387,6,6800,66.81,59.1183333333333,4,-5.09
"9262",13216.5,3392,-84,2000,59.612,60.2233333333333,4,-9.16000000000001
"9263",-574.5,3438.5,289,-500,45.608,63.8766666666667,4,-0.37
"9264",517,4237,196,-200,55.056,60.535,4,-0.64
"9265",1934.5,3404.5,53,-400,53.03,63.2766666666667,4,-0.17
"9266",478.5,2659.5,597,2000,50.876,61.47,4,0.109999999999999
"9268",18138.5,2700,-1,-1200,51.458,62.49,4,-4.90000000000001
"9269",10218.5,2705,-1382,500,48,64.9316666666667,4,-0.479999999999997
"9270",-131.5,2281,-261,200,47.116,66.1916666666667,4,8.04
"9271",6060,3625.5,1175,-2200,52.254,61.4116666666667,4,-1.32
"9272",189.5,2003.5,-137,300,48.054,63.205,4,-1.02
"9273",252.5,1361,431,600,44.73,66.4866666666667,4,-0.53
"9274",-715,3006.5,11376,6400,45.292,64.5683333333333,4,8.52
"9275",193.5,-1708.5,-6855,-800,44.062,65.2433333333333,4,5.33
"9276",-125,2717,7371,-200,45.62,65.185,4,0.2
"9278",498.5,3425.5,-1507,-400,49.708,62.9383333333333,4,0.18
"9279",565,947,350,-900,49.924,67.0933333333333,4,0.36
"9280",-315,2153.5,-949,-400,45.72,65.755,4,-6.8
"9281",868.5,2756,2207,1300,50.236,65.9433333333333,4,-12.63
"9282",-907.5,2729.5,42,-200,46.194,67.7416666666667,4,1.85
"9285",5760,2269.5,-1007,-2300,53.12,67.31,4,-0.66
"9286",2067,4636.5,85,0,68.79,57.855,1,0.0800000000000001
"9287",-157.5,3047,327,600,44.378,63.5883333333333,4,-3.36
"9289",-723,3648,-4090,9200,48.956,64.6366666666667,4,-5.36
"9290",913,2898.5,110,1100,49.438,61.3816666666667,4,-0.02
"9291",23.5,2944,-280,-1900,50.496,64.135,4,2.07
"9292",-672.5,2305,100,-2100,52.564,62.57,4,-0.1
"9293",-201.5,2298.5,-5086,-1800,52.444,66.8716666666667,4,-10.6
"9294",-812.5,1527.5,-550,-200,49.948,66.53,4,3.78
"9295",795.5,5487,5,-100,47.822,63.3866666666667,4,-21.04
"9296",-34.5,3288,2159,-300,44.428,66.19,4,-0.7
"9297",545.5,3236.5,-303,3000,48.824,62.6333333333333,4,-0.489999999999999
"9298",-68,3141.5,291,900,63.488,59.4216666666667,4,-0.7
"9300",6501,1905.5,23,-400,50.224,62.3633333333333,4,1.5
"9301",3843,7414,-1488,0,49.946,62.0216666666667,6,-2.25
"9302",242,4156,931,-6400,48.56,62.0833333333333,4,2.08
"9303",14782.5,3158,84,-100,51.766,61.14,4,1.02
"9304",309.5,3624,11751,-1200,47.97,64.275,4,-2.83
"9305",1423.5,3304.5,25,-900,61.654,58.745,1,0.819999999999999
"9306",565.5,2774.5,-2448,-2700,47.564,67.5016666666667,4,1.36
"9307",577,3986.5,109,-500,51.688,62.7683333333333,4,-2.69
"9308",578,3022,111,-700,51.214,61.21,4,0.0800000000000001
"9309",-223.5,2036,-5521,-100,48.138,65.705,4,-5.66
"9310",490.5,4359,966,-800,46.834,63.685,4,-771.55
"9312",-418,-850.5,11655,1200,50.464,65.6283333333333,4,-6.11
"9313",2004,1619,-9,300,43.978,64.6366666666667,4,-5.88
"9314",3510,2365.5,20,-100,51.38,62.1066666666667,4,-0.25
"9316",-411,3861.5,14509,-100,45.544,65.3716666666667,4,8.89
"9317",-289.5,4434.5,2056,-4500,51.434,67.435,4,-0.310000000000002
"9318",1369.5,5442,12,-1200,50.944,62.7683333333333,4,1.15
"9319",29,2345,8,6400,57.114,61,4,-1.61
"9320",307.5,816,-4153,-100,50.246,64.925,4,-0.03
"9321",-1575.5,2245.5,-3018,3800,50.336,65.105,4,-15.97
"9323",-222.5,3512,33,300,45.768,62.9716666666667,4,0
"9324",564.5,1251.5,783,-1600,45.49,66.8516666666667,4,2.65
"9325",-374.5,3538.5,-1906,-900,49.602,63.9266666666667,4,-2.36
"9326",-90.5,2049,2405,300,45.266,66.4633333333333,4,-1.95
"9327",-496.5,2217,6193,-1600,50.232,65.7383333333333,4,-9.48
"9328",47,3338,-101,-4200,53.3,67.04,4,0.57
"9329",383.5,2898.5,12771,-800,49.616,65.9133333333333,4,1.03
"9330",-102,3411.5,6652,600,44.846,66.3916666666667,4,1.53
"9331",692.5,3118,17,1800,68.954,55.9933333333333,1,-2.5
"9333",2221.5,2480.5,-28,-400,52.266,62.6433333333333,4,-1.66
"9334",-552.5,1840,8751,-6800,49.64,65.675,4,3.23
"9335",-595,3315,-1615,-100,47.26,64.8883333333333,4,-1.04
"9336",1458,3351.5,13,1600,68.912,56.0916666666667,1,-5.89
"9338",776.5,2858.5,-101,6800,58.802,59.6433333333333,1,-0.35
"9339",5896.5,2957.5,-108,1100,50.474,61.7466666666667,4,0.91
"9340",-130.5,963,-591,1100,49.768,67.9283333333333,4,-0.37
"9342",-398,2751,1041,-200,45.68,64.75,4,-6.86
"9343",127,1685,-782,100,47.63,67.5166666666667,4,0.170000000000002
"9344",-70,2869.5,5585,-1100,49.97,64.7916666666667,4,-4.67
"9345",402,2571.5,-1858,-600,44.95,66.355,4,-0.29
"9346",1732,2330,82,1600,69.072,58.1366666666667,1,-0.0500000000000003
"9348",-170,1889.5,-9415,-700,48.326,65.9866666666667,4,9.45
"9349",-391.5,3136,429,6300,46.322,62.8583333333333,4,0.31
"9350",-370,2529,-34,-600,46.334,65.16,4,0.0299999999999994
"9351",-683,4092.5,1987,-6900,49.804,65.8916666666667,4,6.84
"9352",44377.5,4709,2009,10000,11.914,52.3433333333333,5,-514.67
"9353",129,3703,3171,1500,29.682,44.5383333333333,3,-41.99
"9354",3020.5,1884.5,-12584,-3000,18.452,45.77,0,80.53
"9355",14,4156,175,500,21.99,41.3916666666667,0,76.97
"9357",875,3157,460,-5000,12.988,45.465,0,-90.8199999999999
"9358",700,1788,-4637,-3800,16.556,43.3733333333333,3,119.12
"9359",251.5,4548,-1079,600,29.812,44.3283333333333,3,-1.92
"9360",1988.5,1891,15,-600,39.554,44.2466666666667,0,-2.05
"9361",8378.5,2476.5,-2001,-7000,21.624,42.9233333333333,0,100.69
"9362",682,4392.5,209,200,44.006,41.9816666666667,0,36.72
"9363",-119.5,5622.5,10684,-2400,11.394,42.8383333333333,3,32.99
"9364",-73.5,5816,7028,100,21.444,42.33,3,153.42
"9365",20583.5,2776.5,-11900,10000,9.064,52.6933333333333,5,229.93
"9366",64,3001.5,-4890,500,23.122,42.495,0,197.06
"9367",869,2812,21500,25000,15.902,47.1333333333333,5,175.05
"9368",14,498,2354,-100,15.208,40.9166666666667,0,48.41
"9370",-42,728.5,8518,500,21.996,39.2366666666667,0,-533.58
"9371",187,1692,23217,45000,18.986,48.1916666666667,5,23.6
"9372",619.5,3929,4107,1500,21.994,45.29,0,95.62
"9373",24.5,2677,-22929,2400,21.054,40.525,0,10.2
"9374",496.5,3120,-4246,10500,18.49,49.8033333333333,5,-318.6
"9375",70,3347,-20218,15000,9.972,49.5816666666667,5,-182.09
"9376",282,2915.5,-2338,2000,36.616,42.7566666666667,0,92.11
"9377",2357.5,3310,22954,0,8.614,44.4416666666667,3,-778.5
"9378",1396,3235,-14090,5000,9.316,49.905,5,-692.9
"9379",13412.5,3247,-119,300,34.458,46.3666666666667,0,75.27
"9380",1703.5,3713,-293,-1000,31.002,47.1533333333333,5,177.92
"9381",34,1859,15539,-2500,20.524,40.3933333333333,0,-173.9
"9383",160.5,1619.5,5895,-3000,9.606,47.69,5,-29.67
"9384",1656,4104,3638,900,15.264,43.3633333333333,0,-110.74
"9385",646.5,3338,28173,-4000,9.108,47.8633333333333,5,198.31
"9386",791,3102,313,2600,21.838,49.645,0,147.81
"9387",108.5,3172,-8370,4500,18.774,46.7233333333333,0,560
"9388",167.5,3212.5,-14528,5000,11.682,48.7316666666667,5,-29.02
"9389",627,3607,2220,-2000,11.814,51.955,5,190.31
"9390",1,3181.5,26797,-3000,15.57,46.6166666666667,0,107.94
"9392",1181.5,5636,-7490,-700,25.018,40.4733333333333,0,227.13
"9393",5634.5,3563,-15495,5000,12.014,48.8433333333333,5,537.75
"9394",619.5,1807.5,-4105,600,34.44,40.2016666666667,3,-54.81
"9395",11.5,2100.5,-3915,-10000,19.044,48.8033333333333,5,213.71
"9396",-680,3363.5,8646,500,39.178,52.9533333333333,0,-0.84
"9397",-1219,2296,-2392,-600,48.948,57.6516666666667,1,1.82
"9398",-692,1466.5,3,-400,47.714,54.815,1,0.19
"9399",-137,3277,-46,-100,36.794,47.775,0,0.119999999999999
"9400",-149,2851,-193,-3000,39.292,52.605,0,0.4
"9401",-1102.5,2798.5,2922,-2900,36.904,49.5616666666667,0,3.98
"9403",-608.5,2088,-700,-12000,36.88,48.5383333333333,0,-0.46
"9404",-662,3461,9194,-400,38.932,52.6183333333333,0,7.32
"9405",6069.5,3350.5,-3680,4700,39.126,51.9616666666667,0,0.530000000000001
"9407",-471.5,3738,5186,-200,44.19,53.635,1,2.06
"9409",77,3919.5,-632,10000,45.96,55.4816666666667,1,-1.46
"9410",-1251.5,3947,38,-1800,42.198,53.1366666666667,0,0.27
"9411",-1665.5,4952,-291,0,39.004,49.9933333333333,6,-766.6
"9412",-515.5,2833,786,-200,48.252,54.4066666666667,1,-55.84
"9413",-143,4082,878,3600,44.53,53.6166666666667,1,0.46
"9414",281,2800.5,-2754,1000,37.164,48.5516666666667,0,1.75
"9415",-454,3295,62,300,38.9,51.9533333333333,0,-12.7199999999999
"9416",-230.5,3582.5,-231,7400,38.378,52.82,0,1.43
"9417",7262,4826,-20,0,38.666,49.5283333333333,6,-0.0399999999999991
"9420",-40.5,4029,-1307,10000,46.784,53.9,6,0.28
"9421",-294.5,1128.5,-95,-5900,48.506,54.285,1,-1.51
"9422",-479,2943.5,231,0,37.714,51.05,0,0.38
"9423",-420,3069,41,-1000,50.894,56.0883333333333,1,2.77
"9424",-1275.5,4770.5,-1150,2000,40.272,51.6983333333333,0,-4.39999999999998
"9425",-395,5078,2103,-700,50.192,56.7866666666667,1,-16.6
"9426",-497.5,2499,-8041,1200,43.976,53.9766666666667,1,-0.52
"9429",-703.5,3760,4221,-1000,38.252,52.1633333333333,0,0.36
"9431",-362.5,4576.5,1725,1800,37.18,51.0716666666667,0,1.65
"9432",-722.5,3424,-1276,-9000,37.206,49.935,0,3.04
"9433",-1315.5,2695,2566,4900,39.758,50.84,0,-1.48
"9434",-1173.5,3681,277,-1500,50.41,56.2866666666667,1,4.12
"9436",-714,2686,-245,300,50.688,55.38,1,-0.11
"9437",-578,4088,-4,-4600,43.896,54.8233333333333,6,-2.59
"9438",-649.5,4077.5,646,-1000,36.9,47.8233333333333,0,-1.97
"9439",-159.5,3573,393,-1300,51.554,56.93,1,-0.0599999999999998
"9440",14564,4034,-522,-2800,38.498,48.6883333333333,0,3.75
"9441",-1088,2778.5,3831,-1200,39.732,50.4783333333333,0,-3.62
"9443",-1440,1948,18,-6600,38.216,50.4333333333333,0,0.16
"9444",1251.5,4551.5,-67,300,36.748,48.3666666666667,6,-298.53
"9445",-2395.5,3019,1044,-5800,37.23,50.1133333333333,0,4.55
"9446",-509.5,3468,15498,-200,51.042,55.0866666666667,1,-2.89
"9447",-948,2451.5,-1514,2600,37.072,48.915,0,-5.14
"9448",-1626.5,3193.5,-315,-1600,38.234,50.95,0,0.29
"9449",-811,3657,1475,100,37.14,52.3816666666667,0,-7.82
"9450",-1311.5,3437.5,-53,-3500,39.66,51.405,0,-0.47
"9451",620.5,4353.5,-1544,600,37.586,47.6533333333333,0,-2.01
"9452",2729,3164.5,1590,-8400,38.57,51.47,0,-0.979999999999999
"9453",-3015.5,2977.5,131,1600,37.732,52.5183333333333,0,-3.48
"9454",-1368.5,2752,1,2500,43.724,53.895,0,-1.69
"9455",-1801,3736,-1861,-3400,44.308,55.765,6,-68.41
"9456",-1099,3180,-18,2100,49.678,54.6566666666667,1,-2.18
"9457",-600.5,2271,714,1000,38.772,50.76,0,0
"9458",-717.5,3358.5,34576,500,39.296,52.5083333333333,0,-22.37
"9459",-692,2204,4265,-1300,52.246,57.8316666666667,1,-129.77
"9460",-220.5,6470,-483,-2500,37.358,52.64,6,0.7
"9461",-524,2580.5,-94,-5700,35.514,50.2033333333333,0,3.23
"9462",1006.5,6172,-599,-1700,44.088,57.0416666666667,6,-0.75
"9464",-871.5,2901.5,3866,600,41.04,53.0466666666667,0,-106.1
"9465",-83,3890,-2,1400,39.096,52.7583333333333,0,-0.62
"9466",-1392.5,3507.5,-228,-8000,37.204,48.53,0,3.55999999999999
"9467",-1998.5,2107,253,-2500,39.344,51.7533333333333,0,-89.26
"9468",-698,3258,10,3100,49.486,55.9933333333333,1,0.25
"9469",-148,4091,154,-5800,38.838,52.2733333333333,6,-0.59
"9470",-504.5,3094.5,1475,-5000,40.024,53.5916666666667,0,-11.52
"9472",-424,1227,4045,400,49.862,57.77,1,0.53
"9473",-131,2949,-783,-300,37.126,50.4516666666667,0,-0.0799999999999841
"9476",-2361.5,2654.5,762,2200,36.352,50.0766666666667,0,9.96000000000004
"9477",-2770.5,3370.5,-16,1000,44.994,56.6066666666667,1,16.55
"9479",337.5,3577.5,-207,-1900,38.508,53.0583333333333,6,-13.95
"9480",-315,2915,710,-1800,39.578,51.94,0,0.52
"9481",-196,795,-734,-1700,42.118,53.4433333333333,0,-2.84
"9484",-1554,3142.5,311,9500,36.63,47.915,0,-0.0400000000000009
"9485",-669.5,3409,1166,1900,39.932,52.13,6,-7.78999999999999
"9486",-565,4133,3697,-6500,49.964,56.725,1,-2.04
"9487",-2664.5,2633,643,-1000,40.712,51.7383333333333,0,-2.18
"9488",-375.5,2951,1625,-800,51.292,55.7633333333333,6,-1.14
"9489",-382,3926,-7843,-500,38.27,50.4216666666667,0,0.4
"9490",-437,3920.5,1227,2000,48.004,55.5666666666667,6,-1.68
"9491",-268.5,2504.5,-1762,2500,50.392,55.6083333333333,1,-4.32
"9492",-544,2684,5882,900,50.186,56.5366666666667,1,-9.62
"9493",-1583.5,3890,3059,-5000,36.768,49.4616666666667,0,-5.35
"9494",10863.5,4078,-998,-400,40.044,50.2566666666667,6,-817.48
"9495",675,3464,-38,100,50.89,56.2816666666667,1,16.05
"9496",-5168.5,2943,1092,800,35.688,48.1516666666667,0,-0.289999999999999
"9498",691,1764,307,6000,43.532,50.79,0,0.0500000000000007
"9499",12094,2709.5,-10,3800,39.952,50.255,0,-0.350000000000001
"9500",3712.5,2755.5,1976,-200,46.488,53.75,6,0.300000000000001
"9503",6039.5,5069.5,-847,200,44.124,51.0466666666667,6,0.29
"9504",-89,5344,7,-100,47.414,53.0283333333333,6,0
"9505",1,3182,1154,300,42.598,51.0533333333333,0,4.39
"9506",-665.5,2311,-1131,-1200,41.896,50.755,0,-2.61
"9507",5014.5,2843.5,306,-1400,55.102,55.6466666666667,1,4.73
"9508",-376,3364.5,372,-1200,45.878,53.23,1,-0.0899999999999999
"9511",1116,1673,-1083,200,49.602,54.49,1,3.14
"9512",16,3484.5,-30,-900,47.68,53.8,1,-374.6
"9513",501.5,2735.5,0,300,45.458,52.935,1,-0.62
"9514",612.5,3501.5,2809,4200,35.9,49.5033333333333,0,0.280000000000001
"9516",362.5,3402,550,-2500,52.32,55.1166666666667,6,0.0300000000000002
"9517",4164.5,2309.5,-477,3000,38.552,49.4683333333333,0,-3.54
"9519",2142.5,4319,93,-800,56.078,55.8483333333333,6,-172.4
"9522",-307.5,2873,2137,-900,41.604,50.115,0,2.5
"9523",162.5,2781.5,2961,900,51.778,55.9966666666667,1,-23.75
"9525",-455,2780,-48,-1800,48.882,53.61,1,-1.58
"9527",4301.5,4216.5,-170,-800,45.06,52.155,6,-0.28
"9528",774,2258.5,288,-1500,54.118,55.8466666666667,1,-0.17
"9529",13389,4467.5,-5,-800,45.336,51.445,6,1.72
"9530",-381.5,2769,99,0,45.946,51.3783333333333,0,1.95
"9533",1087.5,2749.5,8197,-2000,48.354,54.1833333333333,1,0.0800000000000001
"9534",189,2379,4890,5000,41.546,50.3883333333333,0,-14.31
"9536",-113,3283.5,5,-900,50.318,54.6933333333333,1,-56.1199999999999
"9537",-415.5,4121.5,388,100,48.292,54.18,1,-0.62
"9538",10077,3412,-685,100,44.662,52.61,6,0.83
"9539",-796,3570,-2802,-1500,50.03,54.9883333333333,1,-23.58
"9540",1087,3466,12048,3000,38.808,49.6966666666667,0,-1.72
"9541",1270.5,3600,13391,8000,37.372,49.1583333333333,0,-4.65
"9542",-4217,3404.5,-3391,-600,40.532,49.92,0,-429.18
"9543",-455.5,2553.5,14081,-2100,40.674,49.2933333333333,0,5.13
"9545",-979,2328.5,624,-1500,45.456,51.6633333333333,0,-0.0600000000000023
"9546",33180.5,2757.5,-37,-300,44.6,52.1316666666667,6,-19.71
"9547",-320,2048.5,3109,100,40.618,49.555,0,0.00999999999999979
"9549",-811.5,2792.5,316,200,41.358,50.7883333333333,0,-12.65
"9550",6438,3896.5,-6,-300,46.878,52.8483333333333,1,-0.449999999999999
"9551",78.5,3234.5,1089,-1000,44.35,51.2233333333333,0,0.0700000000000003
"9554",63.5,3874.5,7369,2500,36.982,49.335,0,-2.15
"9556",-134,3740.5,125,300,51.73,54.445,1,-0.24
"9557",-441.5,2510.5,93,100,46.492,52.88,1,0.0299999999999998
"9558",-241,2781,1193,0,43.718,52.3916666666667,0,-0.2
"9559",-112.5,2315,474,-1200,52.778,56.0983333333333,1,-0.0600000000000001
"9561",3728,3875,345,2100,40.766,49.4483333333333,6,149.88
"9562",-310,2704.5,-3386,-700,49.882,56.775,6,-0.200000000000003
"9563",-557,2840,11402,2700,42.388,50.2583333333333,0,0.869999999999999
"9564",-314.5,2622.5,423,-600,46.806,51.77,0,-0.550000000000001
"9565",-784,3704,-53,200,44.018,51.1266666666667,0,1.81
"9566",-56.5,4387.5,-25,-100,47.488,53.2983333333333,1,-0.57
"9567",-468,2959,-405,1300,44.882,52.24,1,-0.22
"9568",2179.5,3276.5,536,-200,40.218,49.375,0,-2.83
"9570",161,1527,961,-600,43.92,52.9916666666667,0,1.07
"9571",-306.5,4248,487,-900,51.49,56.5233333333333,1,-5.22
"9572",-173.5,3057,13053,0,41.938,49.7283333333333,0,0.39
"9573",249.5,4025,10901,400,36.572,48.7216666666667,0,-0.17
"9574",-436.5,2464,1035,-900,47.352,54.19,1,8.18000000000001
"9576",12333.5,2709.5,347,-400,42.862,51.1966666666667,0,-4.48
"9581",77,2991,522,-400,43.722,53.625,1,45.65
"9582",-1013.5,3347.5,-296,-2500,40.698,50.4816666666667,0,0.67
"9583",-172,5310.5,4960,-200,40.864,51.2516666666667,0,0.34
"9585",-142,2884.5,75,-3000,51.64,54.4266666666667,1,-0.910000000000001
"9586",-1505.5,2408,168,-1400,45.148,51.5583333333333,0,0.26
"9587",133,2829.5,-36,600,43.52,50.6933333333333,0,-0.130000000000001
"9588",-285.5,2812.5,742,-1100,42.278,50.8116666666667,0,1.34
"9589",454,3688,-610,-1200,38.308,49.5633333333333,0,0.27
"9590",-365.5,3582.5,73,2500,38.04,49.33,3,-0.33
"9591",-285,3598.5,-25,12000,36.434,46.3283333333333,3,30.69
"9593",-270,3555,84,-10000,34.662,48.0133333333333,3,0.32
"9594",1280.5,3995,241,10300,33.92,47.3816666666667,3,3.76
"9595",-21.5,4009,60,-2300,35.382,48.6133333333333,3,0.32
"9596",423.5,3494,-116,7100,34.678,46.6,3,0.0600000000000001
"9597",57.5,4925,105,-14000,34.204,47.0633333333333,3,0.5
"9599",-192,3078,1242,-2000,34.238,46.9433333333333,3,-1.25
"9600",-95,3254,402,600,31.094,47.855,3,0.7
"9603",30.5,3690,-76,-5000,37.302,48.7966666666667,0,-0.0700000000000003
