"","Pop_change_all","Income_change_all","Ag_change_all","Livstk_change_all","Avg_Rain_all","Avg_Temp_all","cluster_all","Water_change_all"
"1466",2288.5,2776.5,-91,-1700,41.464,55.525,1,8.52
"1469",2583,2386,-778,-7500,42.382,56.0366666666667,1,1.11
"1470",-71,2713.5,62,100,41.132,55.8083333333333,1,0.119999999999999
"1474",14,2199,-37,-100,46.078,55.3233333333333,1,-0.14
"1475",603,2797,-1267,-700,44.1,57.8016666666667,1,17.2
"1477",597.5,2464,127,-2300,43.686,56.235,1,0.15
"1478",3368.5,2844,-424,-2000,42.484,54.875,1,-298.92
"1483",523,2856.5,-5154,-2200,46.12,58.045,1,80.65
"1484",355.5,1886,-2,700,43.972,55.9666666666667,1,0.1
"1486",405,2506,-27306,700,46.734,58.41,1,218.98
"1487",4790,3431.5,-32,-4400,42.622,56.8333333333333,1,-0.38
"1489",7071,3034.5,49,-2000,41.912,57.07,1,17.97
"1490",763.5,2646,-68,-5100,42.374,55.4566666666667,1,-1.12
"1491",706.5,2730,-758,-6600,43.838,56.7216666666667,1,4.62
"1495",3646,2693,49,-7000,41.68,55.0333333333333,1,0.0499999999999998
"1496",598.5,2721.5,-404,-7500,41.65,55.34,1,-0.43
"1666",4192.5,2408,-882,-400,45.762,54.5466666666667,1,23.99
"1763",11293.5,3050.5,-417,-5400,46.008,58.7216666666667,1,-0.41
"1764",3029.5,3441.5,843,-4000,42.612,57.5916666666667,1,-0.399999999999999
"1765",543.5,3727,-146,-5000,48.11,51.4383333333333,1,0.1
"1767",1087.5,3442,556,-2600,48.59,50.1883333333333,1,-0.36
"1768",1150,2723.5,-242,-100,52.512,49.6533333333333,1,-2.89
"1773",15754.5,3586.5,1194,-4900,45.246,53.5683333333333,1,4.7
"1774",6702,2896.5,513,-800,46.276,57.2916666666667,1,-4.92
"1775",16064,3784.5,527,-3800,42.73,59.6583333333333,1,-5.04
"1776",3353,2915.5,372,-1800,48.704,56.8066666666667,1,-1.38
"1779",1404,3326.5,-958,2300,45.63,58.1833333333333,1,-0.25
"1780",11636.5,3297,667,-800,42.814,58.3733333333333,1,382.04
"1782",2064,3278,-119,-1300,62.628,55.8166666666667,1,-4.04
"1784",810,4382.5,55,-1000,62.956,54.4283333333333,1,-3.29
"1785",5786.5,2760,274,-1400,44.148,59.0566666666667,1,152.5
"1790",10284.5,3053,210,-2800,42.18,58.6116666666667,1,-0.640000000000001
"1791",3488,3355.5,390,0,39.99,57.9416666666667,1,0.800000000000001
"1796",5423,3301.5,-902,-3000,49.052,58.88,1,-0.530000000000001
"1797",7636,3389,102,-2800,41.78,59.415,1,573.09
"1798",605.5,2201,1741,-200,51.446,59.295,1,-0.52
"1800",5076.5,3089.5,-668,-4500,46.628,58.0083333333333,1,0.12
"1803",927,2415,809,-2300,48.998,59.105,1,24.42
"1805",3545.5,3411.5,223,-5500,55.184,50.66,1,-49.61
"1806",9944,3704,1561,-4200,54.398,55.1433333333333,1,2.74
"1810",14864.5,4074,887,-6200,41.3,58.0066666666667,1,-4.57
"1811",3137.5,3628,95,-100,63.078,52.0866666666667,1,-0.59
"1814",3833,3552.5,-34,100,47.572,59.9583333333333,1,2.81
"1816",6730.5,3218.5,399,-2300,42.756,58.74,1,-0.67
"1817",3235,2796.5,-264,-1100,50.94,56.3783333333333,1,-2.05
"1818",3156,3812.5,214,-1800,63.41,53.2733333333333,1,-11.48
"1819",1341,3463.5,89,-4100,44.82,54.095,1,-2.17
"1822",627,2857,100,-800,47.766,51.2183333333333,1,-3.7
"1825",5371.5,3089.5,-5533,-300,48.144,59.305,1,7.99
"1827",644,3584.5,1852,-400,49.192,59.0133333333333,1,-0.38
"1834",2721.5,3775.5,-212,-1400,47.144,57.5866666666667,1,380.93
"1837",11954,3067,432,-1500,45.846,59.3633333333333,1,-2.12
"1840",2932,2787,-236,-1700,44.556,58.0666666666667,1,172.52
"1841",9867.5,3026.5,15,-4200,40.458,58.6533333333333,1,240.25
"1842",2990.5,2491.5,72,-2000,46.73,58.8483333333333,1,-16.73
"1846",3744,2974.5,-54,-2200,44.134,57.2616666666667,1,70.0200000000001
"1847",4757.5,3190,436,-5000,45.712,56.36,1,-6.81
"1848",850,2862.5,19,-400,65.038,51.8366666666667,1,-21.14
"1849",1907,4015,83,-500,67.002,53.6366666666667,1,-5.57
"1852",2031,2720,-592,-1600,45.95,58.1033333333333,1,-13.14
"1854",1353.5,3107,-519,-1900,47.664,58.4316666666667,1,0.4
"1856",2871.5,3315,193,-900,51.374,50.365,1,-0.39
"1858",3119.5,3350,214,-2100,46.762,56.2566666666667,1,3.88
"1860",2930,3366.5,695,-2500,42.364,57.275,1,0.140000000000001
"1861",1177.5,3436.5,2,-1600,48.496,50.975,1,0.78
"1910",979.5,3054,86,-1200,44.744,53.5666666666667,1,-86.6
"1914",1337,2500.5,-6,-1400,42.008,52.5833333333333,1,0.800000000000001
"1916",-424,2946,-1,-1100,42.328,51.5233333333333,1,16.97
"1917",3659.5,3301,-16,-1600,45.07,53.25,1,1.64
"1923",2564,3363,17,-800,42.054,52.29,1,-0.35
"1933",483.5,3881.5,19,-1900,40.37,52.0433333333333,1,0.0499999999999998
"1936",57.5,2736,105,1700,43.12,54.1666666666667,1,-92.0799999999999
"1939",884,2806.5,30,-2500,40.448,51.5016666666667,1,-1.62
"1945",2573.5,3336.5,8,1000,42.642,52.53,1,0.32
"1946",1354,2915,35,-500,40.95,52.0216666666667,1,0.0499999999999998
"1947",3047,2503,119,-7200,40.136,50.2066666666667,1,1.92
"1949",1205.5,2780.5,40,-600,43.374,53.2533333333333,1,-0.15
"1953",242.5,2671,-28,-1500,42.51,54.4516666666667,1,-1.32
"1962",42.5,2602,400,-1500,43.146,53.435,1,-2.23
"1965",-158.5,2997.5,3,-700,42.846,51.9933333333333,1,6.65
"1969",1258.5,3344.5,-27,-1800,40.798,51.585,1,1.64
"1973",1260.5,3213.5,-48,-1100,41.636,51.4066666666667,1,-0.29
"1974",2236,2994,203,-3800,39.834,52.88,1,41.81
"1975",1723,3567.5,3,-1300,42.85,53.0466666666667,1,0.359999999999999
"1982",-566,3077.5,2,-1100,42.706,53.8266666666667,1,6.08
"1993",498.5,3322,-204,-2400,43.786,52.8833333333333,1,307.86
"1998",1308.5,1903.5,134,-5000,50.342,59.0466666666667,1,-0.440000000000001
"2008",4236,1995,-148,5000,48.712,59.7966666666667,1,-11.92
"2015",423,3326.5,-55,15000,45.482,59.0283333333333,1,-0.02
"2018",4503.5,2926,-81,-3000,46.32,58.8366666666667,1,0.58
"2046",2501.5,2650.5,690,8000,46.964,59.7983333333333,1,12.33
"2048",686.5,2536,-1634,-15000,46.412,60.9066666666667,1,23.68
"2053",1597.5,2633,-125,10000,45.776,60.5966666666667,1,1.43
"2055",1316.5,2710.5,425,-25000,44.592,58.575,1,0.77
"2199",29724.5,4081.5,26,-3800,51.506,59.86,1,-120.63
"2222",16558.5,3615,282,-3000,43.048,60.3616666666667,1,1.25999999999999
"2673",3301,2901.5,322,-200,46.458,57.4316666666667,1,0.0199999999999996
"2676",1306.5,3626.5,157,-1100,44.076,57.215,1,-0.52
"2678",703.5,3645.5,448,-1800,43.026,55.7533333333333,1,-0.86
"2679",5469,3496.5,710,-8500,43.294,52.6583333333333,1,-3.23
"2681",7357.5,3638.5,84,-6700,44.214,55.6333333333333,1,-11.42
"2684",1216,3009,-127,-1600,48.316,57.9066666666667,1,16.73
"2686",1753,3036.5,316,-200,43.516,55.6183333333333,1,-2.32
"2687",1452,3252.5,1677,400,44.134,56.6666666666667,1,1.21
"2688",1325.5,3391,317,3600,44.876,52.4666666666667,1,-1.31
"2689",322,3899,407,-300,48.202,58.9133333333333,1,-0.87
"2690",392,2854.5,-402,200,45.52,56.3066666666667,1,-0.66
"2693",359.5,3068,-55,-300,41.37,52.7566666666667,1,-0.26
"2695",596,2404,-149,-1400,43.186,56.705,1,-0.17
"2697",1786.5,3455,-979,-1300,47.234,57.9183333333333,1,-2.19
"2701",934.5,2906.5,360,-3900,42.69,51.7333333333333,1,-0.65
"2703",3868.5,3834.5,-603,-6900,43.674,55.7216666666667,1,-1.7
"2705",145.5,3467,142,-1700,38.536,51.9416666666667,1,19.86
"2706",2324.5,3434,32,-300,50.116,58.5416666666667,1,0.28
"2708",819.5,3901,149,-3100,43.468,50.2633333333333,1,-0.74
"2709",2473.5,3605,14,-400,45.402,54.1966666666667,1,-0.9
"2710",1353.5,2564,458,-400,48.884,58.4666666666667,1,-1.79
"2711",4161,3392.5,-1423,-1600,44.796,56.9266666666667,1,9.4
"2714",494,2809.5,-161,-3300,45.496,56.8916666666667,1,-21.16
"2718",170.5,2979,421,-600,46.142,57.7216666666667,1,-0.03
"2720",1116.5,4317,1213,-900,44.702,57.6416666666667,1,-1.06
"2722",-453.5,2894,1315,-2500,47.736,55.0016666666667,1,-2.51
"2724",2651,3544.5,240,-4200,43.202,55.9616666666667,1,51.0099999999998
"2725",863.5,2896.5,512,-1400,45.698,56.97,1,-0.73
"2726",285.5,3745.5,64,-900,45.914,53.9966666666667,1,-0.96
"2728",1569.5,3331.5,-358,-900,44.88,57.6716666666667,1,-0.44
"2730",4858,3049,117,-2600,39.022,53.085,1,-2.75
"2731",833.5,5405.5,12,-1900,44.598,54.7233333333333,1,-1.92
"2735",366,2758,323,300,45.17,57.07,1,-2.09
"2736",2230,3781,1207,1300,43.806,55.5416666666667,1,-2.03
"2737",743.5,2508.5,50,1800,44.618,52.71,1,-1.18
"2738",967,2581.5,-172,400,47.506,55.315,1,-0.42
"2739",3045,2897.5,-1315,-2600,43.922,56.6866666666667,1,-0.290000000000001
"2741",1200,2739.5,88,1800,44.18,56.3616666666667,1,-0.63
"2748",1229,3534.5,454,-2700,42.714,54.0383333333333,1,-1.23
"2749",5121.5,3074,1190,-12700,43.696,52.4466666666667,1,1.62
"2750",820.5,3055,90,-2600,44.48,53.235,1,2.28
"2751",99.5,2986.5,575,-8000,45.108,55.065,1,-0.82
"2753",355.5,3246,343,6500,43.278,51.54,1,0.779999999999999
"2754",-34,2991,793,-3600,49.974,58.705,1,-17.57
"2757",342,2593.5,-167,500,49.81,58.8716666666667,1,209.57
"2758",1128,2407,-555,-100,48.888,58.4783333333333,1,-0.17
"2759",-681,2643.5,234,-8000,43.662,51.2416666666667,1,-4.33
"2760",2721,3130.5,95,700,41.422,53.35,1,2.54
"2761",2608,3646.5,473,-5300,44.54,53.8166666666667,1,-2.33
"2762",619,3602.5,-110,-600,45.018,57.2383333333333,1,-0.72
"2764",1066.5,3617.5,911,2700,38.318,51.9483333333333,1,-1.46
"2991",1898,1857.5,376,-4200,60.16,59.7833333333333,1,2.13
"3038",1381,2166,57,7000,40.694,57.4716666666667,1,-0.82
"3041",807,1870,211,0,41.514,57.525,1,6.09
"3044",-656,2190,20220,1000,46.846,59.4216666666667,1,208.77
"3045",823,1560.5,88,-2000,48.166,59.8233333333333,1,1.4
"3049",5590.5,2318.5,4070,1000,50.038,60.4083333333333,1,17.82
"3050",3765.5,1850,-1505,0,46.102,59.835,1,-10.23
"3057",202.5,1697,-468,4000,47.654,59.77,1,1.18
"3058",310.5,677.5,-55,9000,45.33,57.7833333333333,1,0.88
"3061",1993.5,911,35239,0,49.346,59.7933333333333,1,62.3
"3065",880.5,1874.5,11057,-1000,47.792,59.88,1,25.65
"3066",193.5,1670,93,5000,45.76,58.5616666666667,1,2.96
"3067",-201.5,155,-5482,0,48.352,60.735,1,19.53
"3069",1199.5,920,-446,-4000,48.902,59.135,1,-0.529999999999999
"3071",-217,691.5,1543,4000,48.816,59.5816666666667,1,-77.25
"3077",632,1937.5,-145,0,44.756,57.0483333333333,1,0.31
"3078",319.5,2472,-325,0,41.486,57.95,1,-0.82
"3084",-107,1058,-28,1000,46.768,56.9633333333333,1,0.64
"3091",2995.5,1887.5,1769,2000,46.262,59.75,1,165.72
"3094",-73,2124.5,16419,-1000,47.514,58.79,1,25.36
"3098",-17,1381,-68,-2000,45.86,57.7983333333333,1,0.04
"3099",4388,1930,-710,-1000,43.376,60.9716666666667,1,9.21
"3101",156.5,1213.5,32,4000,47.334,58.4816666666667,1,3.06
"3102",411,978,127,1000,46.498,58.6383333333333,1,1.45
"3104",522.5,698,98,-4000,48.162,58.975,1,1
"3105",19738.5,2537,-367,0,44.2,57.7816666666667,1,-23.88
"3313",4834.5,2277,35,-1700,56.598,59.9833333333333,1,-3.98
"3330",720.5,2020.5,-9,-1400,58.52,59.0216666666667,1,0.26
"3331",2879.5,1518.5,49,-600,61.106,58.8066666666667,1,0.41
"3350",2310,1646,82,100,62.67,57.4666666666667,1,3.99
"3382",3929.5,1013,30,100,63.272,57.9566666666667,1,-0.63
"3401",3086,3059,80,400,57.946,59.0683333333333,1,1.64
"3407",608,931.5,141,-100,71.566,56.7483333333333,1,0.53
"3432",1897,2668.5,-204,500,62.174,56.1466666666667,1,6.58
"3434",3396,1786.5,-5,-1000,57.726,59.5733333333333,1,-4.59
"3442",3277,3243.5,-79,900,63.89,58.07,1,-0.76
"3443",8192.5,632.5,-218,-800,56.174,60.0333333333333,1,-28.81
"3494",135.5,3197,0,-2000,39.496,55.0066666666667,1,1.69
"3503",-231.5,2759,1601,-700,41.824,53.895,1,6.07
"3505",930,3141.5,-381,-2500,41.122,55.5783333333333,1,3.13
"3508",-294,2338,199,0,42.516,54.8333333333333,1,16.04
"3517",102.5,3153,-16,-3600,40.606,54.71,1,1.77
"3521",-336,2981,2888,-800,44.752,57.1333333333333,1,6.15
"3522",-389,3430.5,-3932,-1700,39.366,54.3533333333333,1,8.61
"3530",126,1769.5,192,-3600,43.596,56.5216666666667,1,-27.47
"3532",-421.5,2363,-580,800,41.526,55.7033333333333,1,1.18
"3542",698.5,1113.5,7271,-1500,43.558,55.5116666666667,1,13.26
"3552",-984.5,1629,-146,-3700,40.866,55.075,1,0.78
"3555",132,1941,479,-4400,49.678,58.0283333333333,1,65.95
"3573",5322.5,2919,216,-1900,40.564,56.4116666666667,1,-39.89
"3582",-167,1531,-1207,-1600,48.25,57.0133333333333,1,1.23
"3588",-285.5,2834.5,13528,-2200,44.418,56.715,1,10.66
"3591",2141.5,2192.5,7,-400,44.846,56.495,1,4.15000000000001
"3603",5454.5,1828,-18,-2800,48.852,55.5933333333333,1,-0.860000000000003
"3604",213.5,2102.5,129,-1000,44.916,53.2183333333333,1,0.42
"3606",41,1336,6,100,48.56,55.1333333333333,1,-1.44
"3607",612.5,2119.5,2059,-1900,46.376,54.7616666666667,1,0.0999999999999996
"3608",1735.5,2296,25,-1400,46.29,53.87,1,-110.67
"3617",521.5,2233,11,-2800,45.394,53.0783333333333,1,0.11
"3619",443,2186.5,3901,-800,47.38,56.2333333333333,1,5.01000000000001
"3621",-36.5,1921,-269,-3900,46.722,53.805,1,0.15
"3624",2145.5,1948,21,-4600,48.318,55.5933333333333,1,0.29
"3629",283.5,1549,201,-1000,47.438,54.375,1,-0.989999999999998
"3635",-415.5,2148,5598,-3000,45.492,55.375,1,-38.38
"3646",6939.5,1674,51,-3600,48.36,53.295,1,1.96
"3651",222,3038,-443,-1100,47.336,54.4566666666667,1,-0.16
"3653",-24.5,1848.5,39,-3300,46.538,53.07,1,0.02
"3656",59,1894,3,-200,46.436,55.5033333333333,1,28.34
"3662",1023.5,2233,-143,-800,48.564,53.4616666666667,1,0
"3665",574.5,1674.5,0,-200,48.722,55.0416666666667,1,-0.21
"3667",293,2804.5,97,100,48.658,56.57,1,3.73
"3670",-115.5,1929.5,2179,-500,43.696,54.4333333333333,1,-0.930000000000007
"3671",664,1874,-32,-1500,47.96,54.7133333333333,1,0.37
"3677",651.5,1389,1345,-500,42.328,53.74,1,32.3800000000001
"3681",501.5,1265,19,-7200,46.456,54.3716666666667,1,0.16
"3792",-432.5,2682.5,-292,-1900,39.364,58.1883333333333,1,3.96000000000001
"4343",871.5,2191.5,324,6400,41.232,57.1216666666667,1,0.259999999999998
"4344",46.5,2565,777,200,40.944,57.3383333333333,1,1.36
"4347",208,2265.5,4590,0,48.59,56.835,1,0.459999999999999
"4350",785,1823.5,18906,-6400,46.154,58.5433333333333,1,-9.94999999999999
"4352",1501.5,2798.5,-883,500,41.614,54.8883333333333,1,1.58
"4353",3053,2656,-14,-2300,40.19,56.2166666666667,1,9.78
"4354",2795,2210.5,7761,-1700,47.742,57.1666666666667,1,1.76
"4357",179,1038,-49,4100,39.712,56.9883333333333,1,0.22
"4359",9935.5,2649,109,200,41.41,56.0633333333333,1,0.0600000000000005
"4364",456.5,1793,177,-500,41.324,55.12,1,0.24
"4365",918,1246,-160,2800,44.916,54.9466666666667,1,0.6
"4366",3,1192,1592,7700,40.11,56.9566666666667,1,1.1
"4367",576,1647,32,4700,40.974,55.9283333333333,1,0.4
"4370",285,1824,194,-300,44.1,55.085,1,4.75
"4372",-507.5,1529,34087,300,48.706,59.8733333333333,1,10.41
"4373",3465,1830,-31,1900,42.434,55.245,1,139.44
"4374",-4,1960.5,-11,6000,42.91,55.1483333333333,1,0.68
"4376",14899.5,2129,-49,-8200,40.188,56.0233333333333,1,-33.65
"4380",319.5,2339.5,121,300,42.196,56.0366666666667,1,0.01
"4382",-46,3315.5,9335,-300,40.932,54.6966666666667,1,0.0899999999999999
"4383",1262.5,1588,-623,-5700,45.408,56.565,1,-2.19
"4384",-13.5,1486.5,-102,600,45.392,54.905,1,3.1
"4386",5171.5,1836,-589,5500,41.08,57.5616666666667,1,-3.46
"4387",9081.5,2575.5,-86,-600,41.812,56.065,1,-19.59
"4390",1422,2143,86,-2100,40.45,55.855,1,-8.66
"4392",1584.5,1689,509,-7000,41.4,56.6366666666667,1,-0.14
"4394",6194.5,2356.5,751,-1700,40.72,54.8366666666667,1,1.2
"4400",150,1746.5,27,-1300,43.062,55.8233333333333,1,-0.04
"4403",620.5,1529,-494,-3200,41.294,56.2733333333333,1,0.19
"4404",358,1444.5,4888,200,51.756,58.5483333333333,1,4.73
"4405",320.5,1329,-238,3100,43.184,55.3616666666667,1,-0.39
"4407",55.5,2271,-600,-200,39.962,54.475,1,0.7
"4408",661,1419.5,65,4000,41.112,55.4466666666667,1,9.76
"4409",-456.5,2303.5,-417,-200,48.612,59.085,1,-65.1699999999998
"4410",2462.5,1665,-1601,3600,41.504,57.4916666666667,1,2.9
"4412",197.5,1140.5,133,-3600,46.002,57.1783333333333,1,-0.73
"4413",353,2119.5,-1258,3000,43.562,55.7666666666667,1,-2.14
"4414",73,1582.5,83,2400,42.364,57.1833333333333,1,25.27
"4415",-730,1436.5,30312,0,50.56,59.9016666666667,1,33.52
"4418",2324,2366.5,152,-1500,43.082,55.7116666666667,1,-2.43
"4421",1868.5,2246.5,863,7400,40.768,56.31,1,-0.45
"4426",4.5,1949.5,-2,1400,46.028,55.5033333333333,1,2.32
"4427",274,1113,1507,-1300,46.952,57.9583333333333,1,-5.37
"4429",52.5,2142,-178,-1800,41.192,56.525,1,0.15
"4430",4299,1789.5,65,-500,43.942,55.1633333333333,1,-0.19
"4435",-526,1973,4335,900,49.442,58.2,1,7.7
"4436",40,1908.5,66,-1900,44.828,56.1466666666667,1,0.01
"4438",192,3127.5,41052,5900,47.946,58.59,1,-37.46
"4439",1672.5,1856,46,-5100,40.048,57.105,1,1.06
"4442",1329.5,995.5,-195,-2400,43.756,55.7066666666667,1,0.16
"4443",231.5,1633.5,3889,500,38.946,57.025,1,-3.52
"4447",2316.5,2098.5,18,14600,41.48,55.36,1,0.390000000000001
"4448",388,1639,734,2000,42.646,55.5766666666667,1,-0.0800000000000001
